Index,src,snk
698,63,218
699,151,112
700,334,271
701,347,166
702,62,225
703,427,404
704,117,11
705,81,406
706,325,191
707,418,431
708,65,413
709,248,409
710,309,370
711,207,34
712,115,226
713,127,451
714,376,489
715,330,423
716,81,484
717,357,113
718,371,84
719,248,431
720,317,78
721,302,478
722,452,466
723,194,198
724,19,456
725,372,497
726,77,107
727,34,176
728,419,79
729,161,240
730,14,65
731,295,177
732,39,132
733,52,292
734,291,146
735,81,203
736,497,173
737,393,108
738,191,10
739,385,443
740,81,178
741,291,210
742,305,236
743,96,185
744,395,296
745,235,438
746,85,425
747,349,482
748,111,167
749,463,434
750,109,373
751,350,451
752,388,267
753,252,286
754,211,83
755,354,202
756,241,69
757,192,481
758,308,72
759,50,98
760,10,310
761,353,310
762,144,4
763,317,110
764,389,60
765,135,91
766,499,339
767,191,154
768,62,359
769,135,475
770,50,471
771,311,405
772,265,140
773,71,64
774,337,316
775,183,435
776,210,146
777,279,214
778,127,202
779,305,251
780,407,24
781,128,108
782,314,116
783,116,182
784,147,276
785,87,67
786,146,193
787,126,256
788,317,181
789,62,428
790,210,35
791,4,349
792,377,278
793,180,403
794,120,47
795,364,480
796,11,427
797,197,128
798,237,314
799,301,359
800,355,356
801,57,246
802,249,188
803,131,499
804,317,446
805,279,288
806,117,182
807,476,397
808,86,207
809,222,477
810,320,50
811,443,419
812,10,17
813,173,184
814,308,95
815,280,148
816,219,181
817,180,285
818,436,29
819,497,360
820,137,412
821,414,340
822,39,198
823,276,259
824,177,423
825,219,137
826,402,194
827,153,179
828,20,171
829,134,461
830,295,311
831,55,432
832,318,381
833,86,272
834,499,148
835,338,264
836,448,425
837,219,316
838,168,361
839,238,273
840,492,480
841,245,211
842,221,374
843,344,479
844,57,40
845,45,446
846,474,24
847,497,419
848,294,65
849,131,472
850,188,408
851,437,409
852,448,286
853,439,289
854,27,443
855,326,14
856,341,122
857,188,310
858,449,383
859,303,103
860,448,397
861,443,478
862,407,99
863,357,442
864,19,153
865,127,266
866,347,49
867,139,439
868,374,39
869,217,283
870,239,459
871,468,495
872,410,58
873,407,392
874,196,442
875,231,215
876,395,244
877,237,43
878,237,458
879,352,60
880,131,77
881,304,292
882,180,289
883,349,183
884,272,392
885,457,148
886,42,289
887,218,436
888,109,302
889,133,159
890,82,438
891,208,358
892,478,22
893,375,70
894,347,84
895,349,125
896,156,321
897,258,334
898,183,17
899,408,139
900,219,17
901,439,12
902,245,363
903,498,429
904,12,384
905,281,337
906,354,133
907,402,223
908,210,146
909,491,42
910,325,479
911,314,280
912,258,335
913,156,292
914,255,365
915,59,126
916,328,395
917,420,113
918,388,362
919,204,123
920,348,176
921,274,107
922,445,124
923,308,320
924,351,75
925,419,412
926,245,121
927,151,38
928,117,226
929,194,65
930,452,30
931,62,56
932,151,414
933,15,72
934,294,312
935,281,35
936,9,428
937,407,484
938,127,141
939,266,181
940,308,420
941,404,32
942,350,496
943,425,47
944,320,407
945,188,156
946,412,28
947,308,168
948,127,492
949,159,111
950,2,274
951,307,14
952,68,24
953,274,143
954,420,87
955,16,466
956,467,391
957,265,358
958,364,490
959,462,347
960,41,46
961,138,497
962,473,159
963,348,101
964,69,376
965,241,115
966,59,354
967,373,117
968,313,98
969,148,393
970,39,63
971,463,18
972,78,28
973,67,417
974,330,247
975,152,368
976,149,88
977,324,341
978,44,316
979,61,269
980,2,230
981,172,280
982,375,286
983,265,244
984,21,224
985,101,401
986,371,1
987,59,305
988,172,257
989,315,191
990,451,288
991,107,420
992,135,379
993,111,395
994,388,493
995,53,419
996,338,322
997,272,145
998,300,231
999,477,423
1000,324,255
1001,228,435
1002,208,463
1003,18,96
1004,352,441
1005,219,450
1006,448,318
1007,266,9
1008,376,317
1009,373,480
1010,356,342
1011,38,206
1012,398,340
1013,449,379
1014,375,146
1015,35,89
1016,52,51
1017,232,224
1018,169,481
1019,189,378
1020,356,280
1021,288,361
1022,69,206
1023,134,287
1024,282,364
1025,50,214
1026,18,252
1027,344,136
1028,57,462
1029,335,361
1030,303,18
1031,176,123
1032,444,309
1033,79,51
1034,478,109
1035,10,470
1036,154,492
1037,359,364
1038,97,288
1039,410,405
1040,258,23
1041,21,351
1042,488,190
1043,189,287
1044,458,204
1045,297,275
1046,108,175
1047,364,478
1048,145,45
1049,278,249
1050,156,244
1051,405,318
1052,212,16
1053,477,428
1054,172,115
1055,174,328
1056,189,445
1057,154,432
1058,274,391
1059,368,230
1060,324,178
1061,392,311
1062,204,283
1063,492,386
1064,338,317
1065,67,130
1066,35,291
1067,117,101
1068,397,339
1069,130,167
1070,490,144
1071,489,50
1072,211,219
1073,105,334
1074,209,53
1075,463,80
1076,294,182
1077,26,116
1078,349,428
1079,15,173
1080,144,46
1081,283,403
1082,495,58
1083,381,281
1084,78,391
1085,175,438
1086,298,36
1087,490,61
1088,210,478
1089,195,234
1090,331,267
1091,144,466
1092,377,204
1093,457,92
1094,81,415
1095,326,57
1096,141,470
1097,238,409
1098,439,194
1099,341,198
1100,331,314
1101,352,260
1102,367,220
1103,130,203
1104,34,369
1105,294,214
1106,186,423
1107,77,387
1108,328,71
1109,386,476
1110,146,469
1111,391,197
1112,300,83
1113,272,395
1114,91,128
1115,116,8
1116,306,324
1117,106,151
1118,152,448
1119,347,386
1120,386,65
1121,250,78
1122,317,282
1123,423,139
1124,395,133
1125,50,100
1126,18,190
1127,158,276
1128,498,284
1129,112,412
1130,82,278
1131,72,129
1132,100,464
1133,399,105
1134,281,98
1135,337,420
1136,198,59
1137,497,206
1138,418,478
1139,464,416
1140,307,7
1141,205,458
1142,286,240
1143,414,411
1144,497,359
1145,307,191
1146,67,112
1147,19,105
1148,244,372
1149,341,497
1150,496,247
1151,240,289
1152,377,248
1153,448,28
1154,155,146
1155,324,190
1156,113,168
1157,363,1
1158,298,96
1159,43,24
1160,343,20
1161,109,316
1162,475,271
1163,395,303
1164,77,435
1165,350,257
1166,341,360
1167,482,289
1168,353,426
1169,226,189
1170,342,183
1171,202,364
1172,231,410
1173,267,119
1174,370,28
1175,419,40
1176,373,17
1177,302,26
1178,346,399
1179,394,203
1180,311,474
1181,380,88
1182,317,304
1183,389,227
1184,60,161
1185,434,365
1186,403,155
1187,484,49
1188,318,110
1189,294,341
1190,469,322
1191,42,243
1192,366,88
1193,214,181
1194,126,53
1195,450,400
1196,336,89
1197,4,276
1198,357,71
1199,162,70
1200,216,155
1201,205,24
1202,407,21
1203,249,240
1204,126,221
1205,39,230
1206,273,193
1207,439,105
1208,211,416
1209,40,88
1210,347,20
1211,176,226
1212,367,251
1213,473,79
1214,398,297
1215,68,82
1216,425,193
1217,198,458
1218,55,273
1219,148,439
1220,120,441
1221,131,253
1222,471,450
1223,475,231
1224,496,302
1225,36,326
1226,157,143
1227,471,340
1228,159,179
1229,69,87
1230,206,172
1231,290,182
1232,331,69
1233,334,494
1234,273,158
1235,352,98
1236,234,27
1237,191,404
1238,293,15
1239,194,401
1240,373,13
1241,309,383
1242,344,135
1243,351,313
1244,467,258
1245,356,494
1246,106,480
1247,335,105
1248,273,192
1249,373,66
1250,291,253
1251,365,429
1252,482,398
1253,76,8
1254,39,261
1255,127,393
1256,395,147
1257,68,167
1258,59,83
1259,81,383
1260,85,219
1261,371,161
1262,350,29
1263,451,72
1264,71,448
1265,446,140
1266,411,305
1267,164,269
1268,52,441
1269,260,196
1270,434,495
1271,191,97
1272,425,216
1273,132,476
1274,315,463
1275,11,152
1276,197,149
1277,246,289
1278,426,30
1279,222,187
1280,29,268
1281,255,113
1282,457,95
1283,107,261
1284,24,499
1285,490,275
1286,239,444
1287,491,470
1288,24,32
1289,178,48
1290,371,389
1291,237,109
1292,210,478
1293,282,72
1294,81,300
1295,396,180
1296,225,407
1297,315,164
1298,219,2
1299,163,132
1300,62,153
1301,188,78
1302,445,236
1303,379,474
1304,195,476
1305,448,409
1306,109,130
1307,457,258
1308,274,420
1309,349,213
1310,490,454
1311,18,403
1312,487,101
1313,183,279
1314,131,371
1315,140,174
1316,15,250
1317,137,393
1318,356,346
1319,122,475
1320,350,405
1321,350,139
1322,112,341
1323,270,207
1324,219,107
1325,430,456
1326,99,339
1327,12,119
1328,128,251
1329,291,367
1330,37,290
1331,294,211
1332,334,237
1333,145,417
1334,107,491
1335,331,21
1336,393,79
1337,27,45
1338,91,264
1339,240,215
1340,258,30
1341,132,488
1342,61,250
1343,85,161
1344,306,347
1345,473,282
1346,329,168
1347,47,138
1348,376,217
1349,318,243
1350,237,331
1351,391,461
1352,400,481
1353,39,153
1354,441,354
1355,189,313
1356,67,152
1357,79,9
1358,87,121
1359,278,202
1360,183,358
1361,60,468
1362,42,186
1363,402,75
1364,452,274
1365,102,396
1366,364,81
1367,65,373
1368,170,169
1369,425,240
1370,2,93
1371,477,195
1372,432,462
1373,190,189
1374,141,99
1375,480,37
1376,0,286
1377,69,359
1378,410,297
1379,97,295
1380,472,334
1381,405,366
1382,99,284
1383,414,408
1384,490,315
1385,120,449
1386,35,373
1387,332,135
1388,475,12
1389,313,265
1390,152,430
1391,276,156
1392,86,346
1393,117,58
1394,237,249
1395,130,200
1396,13,303
1397,339,129
1398,272,328
1399,463,374
1400,156,329
1401,133,467
1402,251,267
1403,114,108
1404,395,340
1405,269,338
1406,266,242
1407,497,28
1408,148,392
1409,309,31
1410,239,378
1411,308,139
1412,41,446
1413,58,311
1414,324,367
1415,59,194
1416,102,443
1417,208,262
1418,328,231
1419,173,249
1420,299,125
1421,325,36
1422,482,147
1423,273,112
1424,374,342
1425,228,468
1426,57,340
1427,245,220
1428,430,499
1429,114,250
1430,418,202
1431,108,306
1432,235,263
1433,185,412
1434,73,407
1435,468,121
1436,277,487
1437,336,148
1438,255,324
1439,284,484
1440,74,452
1441,35,408
1442,157,300
1443,312,421
1444,118,304
1445,51,141
1446,384,149
1447,66,363
1448,118,489
1449,471,92
1450,373,156
1451,54,305
1452,491,407
1453,201,457
1454,265,305
1455,476,436
1456,307,489
1457,38,324
1458,248,24
1459,344,121
1460,400,286
1461,164,336
1462,438,381
1463,335,276
1464,205,388
1465,321,490
1466,333,331
1467,143,375
1468,222,347
1469,31,421
1470,209,400
1471,137,95
1472,92,118
1473,323,235
1474,87,364
1475,35,256
1476,252,149
1477,234,344
1478,452,286
1479,402,352
1480,273,441
1481,225,387
1482,400,465
1483,77,285
1484,262,382
1485,203,244
1486,425,41
1487,499,182
1488,496,421
1489,206,469
1490,94,177
1491,439,156
1492,77,160
1493,377,282
1494,105,186
1495,254,210
1496,117,282
1497,46,84
1498,146,85
1499,130,348
1500,227,178
1501,339,381
1502,115,142
1503,265,326
1504,162,476
1505,294,477
1506,460,481
1507,349,217
1508,220,150
1509,239,242
1510,175,324
1511,156,298
1512,295,230
1513,80,49
1514,423,409
1515,42,32
1516,172,178
1517,357,80
1518,15,423
1519,117,114
1520,411,267
1521,132,135
1522,172,11
1523,116,68
1524,200,272
1525,53,288
1526,87,19
1527,288,455
1528,52,127
1529,328,171
1530,338,239
1531,224,278
1532,328,88
1533,202,317
1534,279,136
1535,20,229
1536,300,211
1537,325,244
1538,459,461
1539,353,204
1540,70,427
1541,321,23
1542,170,434
1543,371,257
1544,417,61
1545,254,420
1546,373,2
1547,205,456
1548,237,447
1549,145,250
1550,19,325
1551,81,35
1552,224,125
1553,278,386
1554,245,310
1555,239,498
1556,197,317
1557,158,61
1558,468,223
1559,279,323
1560,163,44
1561,13,266
1562,339,184
1563,20,67
1564,130,447
1565,397,218
1566,397,325
1567,421,228
1568,478,16
1569,311,404
1570,346,362
1571,270,350
1572,410,287
1573,157,276
1574,152,343
1575,467,474
1576,81,106
1577,256,275
1578,321,297
1579,244,330
1580,294,29
1581,22,451
1582,237,119
1583,372,253
1584,208,99
1585,179,414
1586,409,171
1587,91,425
1588,152,240
1589,76,183
1590,68,122
1591,248,78
1592,491,38
1593,169,90
1594,136,228
1595,238,191
1596,158,154
1597,81,473
1598,34,23
1599,29,304
1600,66,32
1601,24,83
1602,133,496
1603,334,190
1604,408,319
1605,227,226
1606,24,237
1607,436,459
1608,36,387
1609,174,111
1610,302,480
1611,462,331
1612,439,15
1613,391,185
1614,328,321
1615,242,100
1616,484,385
1617,69,489
1618,380,426
1619,79,238
1620,140,279
1621,244,348
1622,438,444
1623,354,226
1624,143,76
1625,153,185
1626,98,237
1627,474,279
1628,416,292
1629,82,286
1630,472,91
1631,364,175
1632,262,183
1633,87,210
1634,320,427
1635,77,308
1636,146,80
1637,35,474
1638,496,392
1639,262,245
1640,194,37
1641,345,291
1642,130,475
1643,298,244
1644,497,254
1645,388,290
1646,419,231
1647,472,82
1648,206,106
1649,43,5
1650,367,77
1651,228,348
1652,446,212
1653,401,185
1654,281,16
1655,374,483
1656,389,25
1657,266,270
1658,305,183
1659,363,461
1660,92,478
1661,226,129
1662,226,280
1663,183,58
1664,205,270
1665,40,120
1666,161,134
1667,391,289
1668,331,23
1669,188,144
1670,484,93
1671,336,54
1672,198,29
1673,477,160
1674,364,167
1675,425,451
1676,117,162
1677,65,445
1678,188,125
1679,189,484
1680,497,181
1681,347,449
1682,43,228
1683,372,378
1684,227,400
1685,456,356
1686,215,275
1687,473,157
1688,29,437
1689,491,175
1690,499,352
1691,298,431
1692,164,231
1693,399,459
1694,176,424
1695,126,157
1696,110,206
1697,350,131
1698,227,222
1699,48,70
1700,312,450
1701,59,119
1702,272,286
1703,261,106
1704,142,326
1705,220,157
1706,303,178
1707,222,407
1708,145,337
1709,457,281
1710,174,248
1711,76,429
1712,372,446
1713,208,357
1714,141,487
1715,314,371
1716,459,167
1717,4,196
1718,98,329
1719,417,16
1720,147,211
1721,2,297
1722,191,497
1723,157,85
1724,34,55
1725,367,419
1726,452,465
1727,187,357
1728,264,399
1729,98,471
1730,257,225
1731,353,56
1732,334,475
1733,480,251
1734,109,417
1735,351,32
1736,80,61
1737,105,295
1738,456,354
1739,343,338
1740,296,398
1741,58,197
1742,343,374
1743,324,480
1744,227,56
1745,6,375
1746,169,224
1747,241,184
1748,347,340
1749,3,29
1750,211,172
1751,342,160
1752,236,280
1753,250,225
1754,248,90
1755,325,278
1756,349,105
1757,272,273
1758,165,23
1759,117,498
1760,360,279
1761,116,134
1762,402,345
1763,308,450
1764,219,246
1765,399,14
1766,187,385
1767,75,495
1768,149,228
1769,69,480
1770,14,284
1771,474,439
1772,234,248
1773,384,116
1774,456,241
1775,251,163
1776,238,211
1777,111,418
1778,226,272
1779,221,125
1780,146,91
1781,19,118
1782,349,466
1783,356,22
1784,414,87
1785,180,459
1786,4,463
1787,238,150
1788,175,235
1789,69,376
1790,131,8
1791,65,15
1792,371,373
1793,157,6
1794,344,74
1795,46,423
1796,113,61
1797,474,195
1798,222,486
1799,374,17
1800,298,10
1801,436,442
1802,467,35
1803,208,257
1804,253,186
1805,34,175
1806,49,451
1807,496,294
1808,353,290
1809,65,194
1810,300,451
1811,258,496
1812,418,332
1813,235,21
1814,94,74
1815,467,131
1816,179,115
1817,238,14
1818,34,204
1819,43,104
1820,131,446
1821,425,19
1822,495,394
1823,209,197
1824,367,29
1825,192,417
1826,172,193
1827,155,417
1828,417,396
1829,343,131
1830,28,338
1831,439,337
1832,225,231
1833,8,153
1834,445,409
1835,499,362
1836,240,262
1837,77,356
1838,86,202
1839,24,65
1840,209,181
1841,448,210
1842,423,288
1843,211,221
1844,216,114
1845,68,311
1846,94,342
1847,42,123
1848,316,487
1849,488,395
1850,39,296
1851,159,388
1852,430,103
1853,489,242
1854,262,206
1855,100,217
1856,16,342
1857,157,315
1858,48,181
1859,237,63
1860,315,58
1861,173,489
1862,472,113
1863,176,459
1864,25,260
1865,190,187
1866,284,335
1867,315,35
1868,378,420
1869,7,309
1870,198,82
1871,245,229
1872,392,279
1873,371,358
1874,220,255
1875,81,51
1876,266,359
1877,454,251
1878,425,328
1879,266,435
1880,478,136
1881,411,200
1882,206,348
1883,140,198
1884,85,442
1885,264,3
1886,159,10
1887,276,250
1888,15,329
1889,128,430
1890,154,425
1891,111,236
1892,463,48
1893,15,376
1894,335,271
1895,264,312
1896,187,148
1897,291,114
1898,467,266
1899,205,121
1900,173,293
1901,172,165
1902,389,473
1903,456,56
1904,212,258
1905,421,422
1906,210,89
1907,326,174
1908,279,41
1909,274,31
1910,173,298
1911,364,471
1912,421,215
1913,377,186
1914,312,72
1915,298,94
1916,215,263
1917,331,435
1918,82,237
1919,242,333
1920,443,246
1921,495,76
1922,180,440
1923,367,67
1924,175,375
1925,70,478
1926,39,19
1927,465,72
1928,324,275
1929,343,485
1930,219,326
1931,341,66
1932,227,498
1933,456,333
1934,65,421
1935,328,402
1936,421,201
1937,88,11
1938,157,63
1939,348,59
1940,266,156
1941,188,134
1942,198,109
1943,316,392
1944,388,329
1945,148,144
1946,132,285
1947,404,119
1948,122,150
1949,351,402
1950,130,139
1951,474,68
1952,407,7
1953,86,412
1954,451,151
1955,186,356
1956,301,399
1957,281,167
1958,31,467
1959,386,165
1960,318,136
1961,342,353
1962,250,460
1963,381,3
1964,72,385
1965,63,181
1966,146,276
1967,4,256
1968,310,159
1969,315,298
1970,91,129
1971,256,483
1972,138,291
1973,241,258
1974,2,284
1975,291,430
1976,46,27
1977,436,189
1978,225,75
1979,457,361
1980,385,0
1981,427,167
1982,212,469
1983,198,453
1984,260,74
1985,345,203
1986,445,399
1987,77,247
1988,249,443
1989,159,354
1990,425,463
1991,118,277
1992,172,270
1993,402,470
1994,357,65
1995,251,148
1996,281,153
1997,188,58
1998,172,499
1999,395,400
2000,33,49
2001,206,460
2002,271,393
2003,454,201
2004,8,336
2005,324,400
2006,47,492
2007,246,479
2008,133,297
2009,105,269
2010,299,237
2011,40,199
2012,341,496
2013,482,368
2014,292,260
2015,143,165
2016,400,299
2017,352,341
2018,391,130
2019,140,118
2020,31,443
2021,408,113
2022,38,89
2023,211,96
2024,97,353
2025,327,196
2026,341,364
2027,53,217
2028,19,260
2029,122,192
2030,206,331
2031,480,79
2032,400,20
2033,295,116
2034,169,427
2035,413,51
2036,69,197
2037,79,373
2038,183,302
2039,241,440
2040,156,427
2041,251,42
2042,464,90
2043,192,322
2044,237,417
2045,221,340
2046,15,111
2047,256,367
2048,70,424
2049,226,489
2050,256,448
2051,280,160
2052,130,302
2053,154,72
2054,14,450
2055,168,407
2056,312,130
2057,114,344
2058,144,304
2059,190,70
2060,205,278
2061,352,50
2062,312,89
2063,372,251
2064,202,268
2065,92,362
2066,473,247
2067,282,174
2068,179,139
2069,188,436
2070,186,29
2071,53,334
2072,389,373
2073,499,449
2074,372,144
2075,48,416
2076,61,50
2077,66,332
2078,491,391
2079,85,443
2080,207,434
2081,159,30
2082,318,267
2083,323,292
2084,111,43
2085,461,128
2086,67,307
2087,12,389
2088,178,280
2089,397,204
2090,218,331
2091,100,40
2092,34,417
2093,113,358
2094,11,495
2095,356,98
2096,214,464
2097,156,359
2098,29,200
2099,4,470
2100,463,319
2101,324,357
2102,272,443
2103,439,131
2104,116,178
2105,407,84
2106,72,137
2107,33,364
2108,32,321
2109,311,387
2110,277,488
2111,19,102
2112,256,406
2113,446,293
2114,117,346
2115,44,94
2116,80,462
2117,237,41
2118,282,394
2119,467,389
2120,313,65
2121,352,377
2122,416,157
2123,145,143
2124,154,487
2125,491,417
2126,261,89
2127,337,345
2128,432,395
2129,180,69
2130,218,444
2131,45,217
2132,372,79
2133,425,132
2134,227,460
2135,257,194
2136,461,435
2137,375,50
2138,265,255
2139,423,267
