Index,src,snk
364,90,34
365,50,64
366,8,48
367,138,129
368,86,90
369,14,188
370,120,121
371,12,40
372,186,102
373,177,172
374,130,46
375,15,155
376,129,27
377,45,52
378,46,135
379,175,142
380,125,6
381,190,60
382,31,168
383,96,179
384,69,121
385,29,106
386,168,98
387,11,110
388,112,136
389,32,35
390,55,110
391,195,170
392,73,57
393,123,139
394,31,185
395,134,119
396,139,168
397,140,162
398,21,176
399,90,62
400,31,193
401,86,23
402,185,64
403,44,62
404,124,51
405,165,3
406,79,19
407,118,61
408,59,142
409,120,64
410,93,174
411,51,108
412,124,199
413,122,7
414,161,50
415,70,24
416,183,154
417,144,103
418,129,43
419,23,156
420,24,162
421,56,58
422,156,188
423,148,134
424,113,149
425,54,190
426,128,84
427,161,8
428,29,70
429,167,37
430,47,33
431,182,194
432,102,178
433,193,106
434,177,38
435,85,63
436,41,78
437,63,82
438,136,129
439,122,52
440,131,137
441,132,78
442,165,148
443,113,118
444,30,129
445,11,48
446,17,76
447,189,80
448,139,153
449,25,151
450,14,56
451,95,94
452,21,146
453,144,137
454,122,142
455,30,73
456,184,158
457,156,103
458,195,186
459,190,163
460,46,178
461,57,167
462,116,125
463,20,150
464,115,20
465,195,6
466,92,104
467,84,93
468,16,95
469,144,6
470,156,113
471,115,189
472,82,198
473,40,196
474,189,124
475,143,44
476,101,168
477,16,19
478,42,95
479,114,74
480,36,167
481,169,123
482,16,68
483,12,161
484,50,33
485,59,115
486,102,72
487,188,40
488,43,181
489,130,44
490,183,178
491,181,0
492,23,103
493,137,85
494,24,124
495,124,131
496,169,13
497,82,86
498,94,0
499,184,135
500,172,50
501,177,35
502,132,41
503,106,13
504,0,194
505,175,183
506,27,128
507,194,150
508,76,94
509,50,59
510,175,1
511,188,169
512,178,19
513,92,90
514,16,46
515,180,102
516,87,189
517,172,86
518,60,142
519,95,180
520,16,104
521,122,120
522,58,24
523,76,43
524,184,195
525,177,194
526,169,138
527,189,151
528,183,114
529,81,16
530,86,43
531,103,153
532,12,97
533,29,91
534,160,67
535,85,63
536,103,197
537,60,167
538,164,84
539,140,75
540,157,61
541,50,174
542,169,167
543,176,48
544,40,87
545,9,38
546,135,43
547,164,1
548,183,72
549,69,179
550,13,138
551,114,22
552,131,106
553,36,27
554,138,156
555,81,47
556,14,180
557,9,90
558,147,84
559,54,110
560,92,131
561,47,65
562,131,7
563,56,99
564,124,190
565,170,81
566,82,93
567,31,155
568,28,79
569,9,10
570,15,183
571,183,99
572,15,189
573,21,189
574,94,45
575,169,48
576,56,184
577,135,124
578,131,79
579,90,51
580,123,125
581,175,162
582,31,145
583,111,104
584,68,9
585,199,77
586,115,156
587,194,191
588,4,149
589,85,5
590,52,44
591,29,106
592,100,91
593,67,11
594,118,28
595,192,95
596,5,46
597,78,114
598,132,34
599,82,139
600,61,154
601,139,35
602,81,101
603,13,64
604,9,108
605,41,148
606,183,100
607,148,158
608,56,123
609,163,126
610,94,163
611,51,91
612,120,10
613,174,165
614,55,168
615,120,50
616,97,16
617,90,65
618,129,191
619,46,185
620,188,148
621,161,21
622,89,122
623,16,24
624,64,50
625,176,144
626,140,38
627,110,170
628,182,192
629,120,183
630,177,98
631,143,6
632,191,61
633,42,55
634,178,125
635,50,180
636,87,154
637,147,132
638,0,2
639,195,123
640,128,185
641,17,116
642,141,48
643,111,132
644,100,138
645,27,60
646,123,149
647,72,115
648,169,55
649,12,75
650,63,195
651,87,3
652,28,73
653,144,30
654,127,169
655,141,57
656,182,37
657,54,157
658,171,145
659,174,0
660,26,187
661,189,183
662,113,160
663,70,151
664,128,32
665,76,52
666,18,58
667,172,82
668,180,118
669,180,53
670,91,6
671,68,139
672,115,195
673,143,55
674,139,187
675,63,186
676,70,3
677,116,90
678,3,192
679,139,50
680,59,12
681,77,137
682,147,32
683,54,61
684,113,83
685,15,168
686,127,86
687,92,61
688,113,122
689,43,162
690,112,143
691,96,106
692,29,13
693,84,148
694,48,181
695,17,29
696,98,47
697,87,180
698,185,30
699,81,160
700,127,186
701,124,32
702,183,194
703,46,0
704,33,26
705,144,48
706,94,184
707,135,56
708,24,183
709,173,18
710,154,168
711,154,89
712,84,35
713,145,15
714,6,157
715,13,84
716,190,171
717,171,27
718,128,187
719,112,90
720,187,132
721,123,151
722,20,40
723,103,12
724,118,4
725,190,43
726,118,70
727,189,81
728,50,123
729,141,79
730,129,101
731,70,89
732,98,135
733,101,49
734,55,31
735,26,185
736,85,89
737,159,14
738,129,84
739,124,36
740,90,3
741,176,197
742,63,175
743,89,43
744,72,44
745,43,20
746,71,164
747,126,123
748,71,90
749,28,107
750,195,20
751,17,24
752,169,190
753,127,173
754,158,97
755,178,185
756,119,148
757,114,33
758,55,47
759,178,11
760,116,12
761,68,172
762,70,187
763,185,167
764,85,161
765,98,128
766,101,87
767,6,144
768,104,179
769,188,12
770,31,87
771,138,83
772,25,181
773,86,66
774,182,175
775,60,19
776,117,128
777,144,17
778,79,35
779,33,191
780,9,77
781,74,81
782,183,180
783,28,55
784,6,53
785,191,130
786,132,169
787,182,32
788,41,122
789,30,187
790,124,163
791,196,187
792,72,194
793,172,163
794,94,174
795,175,186
796,145,115
797,78,191
798,80,171
799,41,85
800,104,53
801,84,40
802,164,133
803,16,146
804,68,119
805,113,130
806,19,28
807,134,58
808,41,140
809,85,162
810,172,112
811,193,176
812,20,85
813,150,114
814,32,43
815,113,128
816,3,193
817,148,50
818,52,188
819,40,182
820,52,80
821,141,17
822,85,172
823,101,54
824,8,163
825,90,138
826,12,104
827,16,71
828,130,85
829,150,187
830,164,99
831,47,116
832,144,19
833,68,7
834,187,97
835,103,18
836,144,96
837,12,25
838,191,168
839,170,81
840,101,39
841,89,192
842,181,115
843,48,69
844,89,34
845,23,199
846,6,75
847,9,126
848,129,189
849,5,104
850,59,48
851,193,74
852,188,179
853,114,184
854,172,175
855,172,2
856,165,112
857,170,49
858,134,154
859,129,120
860,0,113
861,115,38
862,141,75
863,110,151
864,42,155
865,20,57
866,12,59
867,188,59
868,187,195
869,100,139
870,28,129
871,56,160
872,176,73
873,26,159
874,23,35
875,42,82
876,19,178
877,164,55
878,128,130
879,171,25
880,16,190
881,134,89
882,125,116
883,41,176
884,33,142
885,132,143
886,7,63
887,77,58
888,194,22
889,191,103
890,48,122
891,70,90
892,116,129
893,80,63
894,146,88
895,184,193
896,181,50
897,196,112
898,27,33
899,81,25
900,93,84
901,122,156
902,116,142
903,111,119
904,115,95
905,40,57
906,8,68
907,99,63
908,43,174
909,64,15
910,165,20
911,44,152
912,118,161
913,37,38
914,46,152
915,57,48
916,72,104
917,103,54
918,48,94
919,3,180
920,196,187
921,31,43
922,56,10
923,33,12
924,169,70
925,120,59
926,68,177
927,164,58
928,172,44
929,159,13
930,94,139
931,111,19
932,141,19
933,156,25
934,82,176
935,32,65
936,178,107
937,179,33
938,20,72
939,56,113
940,125,160
941,169,76
942,166,193
943,80,97
944,81,25
945,32,109
946,21,142
947,129,194
948,86,135
949,77,102
950,43,47
951,183,165
952,66,155
953,147,150
954,11,128
955,0,192
956,31,64
957,128,18
958,63,116
959,172,14
960,19,72
961,196,112
962,150,134
963,34,12
964,154,93
965,185,31
966,26,55
967,199,191
968,28,27
969,141,128
970,189,170
971,127,83
972,146,172
973,110,96
974,112,100
975,154,93
976,46,119
977,56,130
978,133,162
979,117,33
980,24,110
981,124,73
982,67,132
983,182,131
984,90,163
985,84,96
986,99,178
987,192,152
988,178,98
989,185,76
990,94,47
991,111,59
992,60,123
993,107,150
994,112,156
995,57,4
996,44,130
997,70,194
998,84,168
999,69,31
1000,40,11
1001,13,190
1002,82,105
1003,107,140
1004,60,181
1005,199,67
1006,150,189
1007,183,99
1008,111,37
1009,28,50
1010,31,178
1011,199,33
1012,41,111
1013,161,180
1014,68,197
1015,191,137
1016,3,125
1017,13,132
1018,42,63
1019,7,136
1020,24,39
1021,172,36
1022,86,135
1023,118,135
1024,113,1
1025,131,86
1026,165,156
1027,37,156
1028,74,151
1029,199,166
1030,186,106
1031,113,71
1032,34,20
1033,113,24
1034,0,19
1035,48,50
1036,166,18
1037,172,81
1038,187,121
1039,84,199
1040,164,143
1041,98,115
1042,175,65
1043,59,126
1044,85,8
1045,3,154
1046,131,68
1047,24,144
1048,14,146
1049,173,13
1050,127,68
1051,80,29
1052,85,155
1053,166,145
1054,140,61
1055,161,108
1056,85,183
1057,159,156
1058,70,154
1059,89,48
1060,51,73
1061,128,51
1062,29,126
1063,49,48
1064,117,10
1065,56,183
1066,38,13
1067,172,104
1068,33,47
1069,194,163
1070,136,40
1071,124,68
1072,169,39
1073,9,195
1074,90,91
1075,46,1
1076,122,16
1077,114,32
1078,38,1
1079,110,74
1080,50,91
1081,115,56
1082,33,14
1083,178,38
1084,175,34
1085,175,73
1086,60,165
1087,81,169
1088,138,133
1089,138,146
1090,82,165
1091,164,80
1092,57,93
1093,92,144
1094,81,179
1095,94,80
1096,80,185
1097,195,134
1098,8,143
1099,27,69
1100,196,108
1101,47,32
1102,89,0
1103,95,112
1104,184,195
1105,128,77
1106,81,85
1107,170,51
1108,94,49
1109,76,114
1110,8,73
1111,8,161
1112,3,161
1113,113,28
1114,26,186
1115,129,150
1116,145,126
1117,3,73
1118,27,64
1119,116,49
1120,82,5
1121,188,47
1122,90,86
1123,54,182
1124,28,191
1125,186,42
1126,84,118
1127,76,144
1128,182,117
1129,188,42
1130,75,97
1131,191,21
1132,180,69
1133,149,112
1134,177,138
1135,123,92
1136,192,78
1137,173,81
1138,49,103
1139,181,160
1140,73,169
1141,179,152
1142,59,183
1143,127,53
1144,188,59
1145,92,76
1146,106,13
1147,12,168
1148,41,25
1149,102,12
1150,4,56
1151,86,50
1152,24,190
1153,31,66
1154,139,183
1155,189,171
1156,199,119
1157,197,23
1158,93,119
1159,144,40
1160,197,50
1161,54,164
1162,68,37
1163,66,50
1164,21,91
1165,132,67
1166,198,163
1167,178,165
1168,187,2
1169,70,78
1170,76,156
1171,54,22
1172,41,39
1173,73,114
1174,152,150
1175,165,90
1176,68,198
1177,101,48
1178,124,92
1179,72,129
1180,114,167
1181,102,15
1182,48,165
1183,129,44
1184,129,99
1185,17,154
1186,187,177
1187,175,153
1188,47,33
1189,190,65
1190,22,6
1191,178,63
1192,0,90
1193,143,161
1194,15,146
1195,173,52
1196,41,48
1197,117,193
1198,3,135
1199,27,112
1200,76,0
1201,150,55
1202,170,115
1203,81,151
1204,81,4
1205,199,186
1206,136,191
1207,172,152
1208,187,174
1209,164,146
1210,199,188
1211,83,118
1212,189,162
1213,128,58
1214,17,83
1215,185,20
1216,115,16
1217,29,167
1218,152,100
1219,103,40
1220,199,177
1221,72,69
1222,152,137
1223,170,21
1224,147,70
1225,171,133
1226,141,10
1227,113,57
1228,114,125
1229,0,150
1230,3,186
1231,69,76
1232,140,187
1233,0,143
1234,123,62
1235,179,166
1236,67,151
1237,172,14
1238,63,181
1239,85,169
1240,122,170
1241,98,83
1242,189,78
1243,199,79
1244,154,102
1245,191,81
1246,122,157
1247,170,173
1248,138,180
1249,155,126
1250,66,152
1251,147,150
1252,83,0
1253,172,166
1254,175,29
1255,85,16
1256,199,120
1257,15,71
1258,173,89
1259,13,132
1260,177,80
1261,110,27
1262,174,75
1263,100,64
1264,55,163
1265,21,147
1266,90,103
1267,150,169
1268,40,44
1269,103,106
1270,124,60
1271,110,84
1272,73,185
1273,141,156
1274,86,15
1275,79,161
1276,170,91
1277,98,142
1278,172,176
1279,112,156
1280,144,47
1281,178,138
1282,123,126
1283,57,40
1284,130,189
1285,76,123
1286,106,103
1287,110,12
1288,176,139
1289,45,4
1290,181,160
1291,70,138
1292,31,21
1293,180,161
1294,98,40
1295,112,75
1296,12,24
1297,54,69
1298,80,164
1299,95,7
1300,107,108
1301,85,75
1302,32,68
1303,127,84
1304,63,76
1305,84,110
1306,170,6
1307,107,131
1308,7,123
1309,64,153
1310,81,46
1311,186,103
1312,66,28
1313,133,69
1314,9,47
1315,103,189
1316,70,23
1317,149,122
1318,84,58
1319,176,169
1320,123,37
1321,63,172
1322,30,60
1323,119,194
1324,84,120
1325,19,179
1326,185,184
1327,19,168
1328,131,142
1329,82,135
1330,15,145
1331,158,154
1332,87,12
1333,110,6
1334,177,44
1335,141,82
1336,50,187
1337,136,185
1338,161,194
1339,32,135
1340,147,168
1341,155,38
1342,131,196
1343,49,7
1344,41,186
1345,130,123
1346,6,154
1347,28,104
1348,146,101
1349,88,44
1350,185,32
1351,184,121
1352,29,108
1353,86,14
1354,6,156
1355,197,146
1356,46,131
1357,66,188
1358,127,25
1359,49,129
1360,161,63
1361,172,123
1362,114,49
1363,134,78
1364,138,92
1365,28,92
1366,103,76
1367,20,17
1368,122,43
1369,144,180
1370,81,44
1371,164,12
1372,199,102
1373,49,21
1374,176,69
1375,113,159
1376,112,188
1377,28,176
1378,31,149
1379,26,157
1380,104,142
1381,23,187
1382,159,169
1383,114,57
1384,119,104
1385,96,12
1386,85,115
1387,152,106
1388,143,27
1389,49,105
1390,43,70
1391,15,26
1392,138,83
1393,29,181
1394,183,129
1395,136,90
1396,47,55
1397,17,196
1398,150,15
1399,33,130
1400,129,93
1401,175,179
1402,156,82
1403,94,58
1404,54,162
1405,101,41
1406,2,91
1407,175,119
1408,30,5
1409,180,47
1410,199,29
1411,63,154
1412,56,119
1413,64,61
1414,12,43
1415,33,105
1416,161,169
1417,173,17
1418,103,75
1419,78,24
1420,17,7
1421,116,28
1422,173,30
1423,46,3
1424,97,56
1425,128,89
1426,80,127
1427,189,156
1428,37,54
1429,129,89
1430,56,195
1431,117,171
1432,114,8
1433,112,82
1434,150,162
1435,169,146
1436,104,153
1437,30,120
1438,47,147
1439,195,39
1440,118,134
1441,11,154
1442,114,135
1443,133,20
1444,7,139
1445,173,140
1446,121,39
1447,173,194
1448,17,143
1449,99,148
1450,145,183
1451,159,55
1452,136,68
1453,115,23
1454,40,121
1455,44,119
1456,191,111
1457,24,103
1458,51,114
1459,112,23
1460,188,75
1461,177,50
1462,136,13
1463,22,116
1464,84,197
1465,106,57
1466,95,178
1467,26,67
1468,56,26
1469,70,149
1470,116,122
1471,42,168
1472,191,52
1473,155,44
1474,12,95
1475,91,141
1476,73,41
1477,192,160
1478,184,97
1479,121,48
1480,92,4
1481,172,83
1482,183,152
1483,175,70
1484,24,185
1485,124,12
1486,118,41
1487,145,180
1488,172,177
1489,147,90
1490,197,95
1491,83,91
1492,118,84
1493,192,199
1494,29,148
1495,3,176
1496,110,10
1497,74,7
1498,102,193
1499,95,100
1500,118,34
1501,144,178
1502,56,77
1503,87,195
1504,169,36
1505,3,156
1506,172,96
1507,15,119
1508,19,144
1509,33,2
1510,85,162
1511,63,183
1512,86,51
1513,40,70
1514,112,162
1515,83,179
1516,87,146
1517,174,19
1518,81,197
1519,106,98
1520,81,19
1521,116,1
1522,56,41
1523,43,132
1524,42,75
1525,101,195
1526,72,17
1527,94,60
1528,124,190
1529,39,52
1530,139,66
1531,183,79
1532,154,101
1533,94,194
1534,23,97
1535,6,59
1536,123,37
1537,189,13
1538,159,6
1539,70,61
1540,162,21
1541,24,49
1542,93,107
1543,171,128
1544,132,159
1545,1,180
1546,130,31
1547,69,15
1548,55,95
1549,199,118
1550,134,139
1551,142,129
1552,16,20
1553,33,30
1554,164,129
1555,154,164
1556,148,86
1557,158,13
1558,144,24
1559,29,20
1560,114,43
1561,95,76
1562,147,82
1563,0,155
1564,116,126
1565,182,171
1566,90,161
1567,84,186
1568,177,137
1569,107,111
1570,195,120
1571,28,117
1572,63,53
1573,73,64
1574,195,59
1575,41,173
1576,156,105
1577,161,117
1578,110,192
1579,12,168
1580,197,40
1581,89,164
1582,92,99
1583,13,43
1584,63,29
1585,113,48
1586,150,80
1587,20,153
1588,164,128
1589,165,1
1590,140,30
1591,112,40
1592,186,147
1593,174,164
1594,14,152
1595,87,34
1596,57,59
1597,163,5
1598,80,63
1599,172,119
1600,55,46
1601,76,75
1602,163,90
1603,59,42
1604,153,147
1605,196,189
1606,119,184
1607,163,58
1608,139,188
1609,119,129
1610,119,184
1611,104,195
1612,3,167
1613,82,116
1614,93,154
1615,189,43
1616,103,143
1617,110,12
1618,172,46
1619,156,140
1620,129,134
1621,142,163
1622,161,136
1623,76,31
1624,40,58
1625,29,174
1626,30,81
1627,191,63
1628,187,188
1629,17,68
1630,134,164
1631,95,161
1632,106,72
1633,173,183
1634,177,116
1635,13,129
1636,178,92
1637,112,56
1638,189,34
1639,160,88
1640,114,77
1641,60,29
1642,54,59
1643,165,115
1644,190,179
1645,76,112
1646,163,119
1647,5,61
1648,111,10
1649,171,52
1650,118,115
1651,3,163
1652,102,128
1653,20,172
1654,125,179
1655,171,19
1656,123,69
1657,95,37
1658,44,64
1659,174,6
1660,165,190
1661,94,12
1662,103,149
1663,133,140
1664,42,92
1665,141,48
1666,110,159
1667,56,17
1668,68,50
1669,177,96
1670,168,173
1671,133,196
1672,74,97
1673,166,92
1674,106,179
1675,170,13
1676,21,100
1677,67,59
1678,55,164
1679,149,95
1680,140,187
1681,99,186
1682,187,146
1683,14,32
1684,175,159
1685,80,46
1686,169,170
1687,185,198
1688,82,175
1689,114,7
1690,193,54
1691,88,53
1692,150,42
1693,176,179
1694,19,42
1695,104,133
1696,96,88
1697,148,43
1698,98,131
1699,190,57
1700,197,52
1701,190,97
1702,163,189
1703,193,121
1704,41,93
1705,110,170
1706,64,152
1707,124,122
1708,177,30
1709,183,7
1710,127,107
1711,71,192
1712,178,67
1713,133,141
1714,102,84
1715,12,128
1716,130,153
1717,112,22
1718,150,170
1719,19,91
1720,24,123
1721,158,29
1722,81,133
1723,42,29
1724,88,164
1725,95,91
1726,54,120
1727,65,175
1728,188,156
1729,64,2
1730,163,75
1731,53,5
1732,114,25
1733,148,147
1734,93,47
1735,176,54
1736,24,12
1737,16,85
1738,114,1
1739,93,150
1740,113,3
1741,70,109
1742,128,91
1743,24,194
1744,184,99
1745,141,79
1746,136,89
1747,25,61
1748,86,94
1749,56,9
1750,161,186
1751,74,35
1752,192,54
1753,0,99
1754,26,133
1755,82,147
1756,8,92
1757,114,11
1758,144,39
1759,112,157
1760,89,191
1761,114,140
1762,173,86
1763,160,131
1764,15,157
1765,124,144
1766,34,80
1767,24,80
1768,31,197
1769,67,57
1770,156,122
1771,12,195
1772,70,16
1773,188,33
1774,173,68
1775,41,197
1776,72,174
1777,57,97
1778,128,108
1779,57,90
1780,82,11
1781,172,13
1782,143,76
1783,191,143
1784,20,134
1785,85,167
1786,197,74
1787,119,158
1788,191,168
1789,196,47
1790,197,104
1791,87,144
1792,134,161
1793,72,5
1794,164,172
1795,141,35
1796,12,48
1797,162,31
1798,156,111
1799,197,153
1800,37,174
1801,95,180
1802,157,155
1803,110,188
1804,134,40
1805,163,10
1806,92,99
1807,0,129
1808,79,21
1809,84,160
1810,175,146
1811,196,109
1812,102,145
1813,170,20
1814,95,85
1815,22,94
1816,104,126
1817,6,5
1818,177,127
1819,161,45
1820,69,116
1821,36,4
1822,196,45
1823,175,28
1824,95,104
1825,30,61
1826,147,14
1827,15,55
1828,185,98
1829,69,0
1830,156,0
1831,172,30
1832,48,142
1833,123,38
1834,16,18
1835,24,80
1836,88,186
1837,87,138
1838,183,53
1839,151,180
1840,60,77
1841,131,64
1842,110,86
1843,45,54
1844,101,180
1845,29,191
1846,165,189
1847,73,154
1848,107,22
1849,101,180
1850,63,174
1851,112,84
1852,136,187
1853,176,58
1854,144,20
1855,131,160
1856,69,65
1857,175,127
1858,126,97
1859,24,153
1860,17,96
1861,177,135
1862,90,196
1863,102,171
1864,101,11
1865,133,129
1866,42,38
1867,197,128
1868,14,133
1869,82,61
1870,141,27
1871,90,112
1872,17,127
1873,107,131
1874,163,94
1875,70,57
1876,179,1
1877,91,150
1878,60,139
1879,194,4
1880,63,169
1881,58,188
1882,178,151
1883,32,199
1884,130,46
1885,135,120
1886,24,86
1887,3,87
1888,178,150
1889,146,116
1890,195,28
1891,156,85
1892,70,99
1893,63,20
1894,0,13
1895,116,102
1896,100,126
1897,113,22
1898,27,86
1899,30,129
1900,161,20
1901,91,119
1902,30,48
1903,40,43
1904,141,75
1905,45,58
1906,113,51
1907,161,142
1908,144,133
1909,37,104
1910,13,165
1911,6,23
1912,144,186
1913,119,81
1914,24,102
1915,118,16
1916,159,156
1917,199,148
1918,69,103
1919,172,143
1920,93,33
1921,124,83
1922,67,186
1923,107,16
1924,88,173
1925,139,185
1926,80,130
1927,171,123
1928,133,163
1929,29,27
1930,27,62
1931,144,34
1932,3,186
1933,141,94
1934,131,149
1935,72,143
1936,84,15
1937,84,182
1938,102,83
1939,117,123
1940,82,165
1941,71,150
1942,27,180
1943,65,98
1944,140,64
1945,189,166
1946,118,28
1947,54,58
1948,67,94
1949,4,104
1950,138,188
1951,118,65
1952,33,125
1953,88,185
1954,90,59
1955,35,80
1956,113,95
1957,124,112
1958,156,163
1959,195,14
1960,192,70
1961,24,131
1962,38,61
1963,140,108
1964,94,147
1965,56,86
1966,33,15
1967,81,15
1968,171,184
1969,41,89
1970,181,128
1971,13,166
1972,147,99
1973,156,163
1974,45,120
1975,163,111
1976,177,137
1977,134,160
1978,12,10
1979,146,26
1980,187,29
1981,17,152
1982,141,159
1983,6,94
1984,184,173
1985,82,67
1986,145,49
1987,95,109
1988,184,102
1989,72,63
1990,175,181
1991,125,198
1992,55,188
1993,195,146
1994,150,79
1995,48,184
1996,9,77
1997,68,178
1998,185,50
1999,49,48
2000,147,104
2001,26,173
2002,176,46
2003,125,94
2004,172,137
2005,84,33
2006,132,67
2007,15,143
2008,17,15
2009,106,77
2010,156,45
2011,74,146
2012,127,116
2013,96,99
2014,139,189
2015,122,0
2016,106,29
2017,143,48
2018,176,154
2019,54,29
2020,47,72
2021,142,133
2022,150,52
2023,54,195
2024,191,162
2025,25,187
2026,184,35
2027,71,27
2028,140,85
2029,3,12
2030,16,177
2031,175,119
2032,92,30
2033,148,172
2034,74,91
2035,57,115
2036,134,170
2037,90,151
2038,144,171
2039,27,2
2040,183,188
2041,101,155
2042,186,156
2043,27,16
2044,28,27
2045,24,109
2046,149,78
2047,124,45
2048,178,128
2049,129,70
2050,8,46
2051,175,105
2052,122,77
2053,180,91
2054,112,122
2055,188,145
2056,37,87
2057,139,77
2058,180,24
2059,42,89
2060,134,154
2061,145,28
2062,82,138
2063,199,177
2064,44,146
2065,76,12
2066,136,187
2067,82,13
2068,167,166
2069,147,59
2070,36,51
2071,104,70
2072,56,151
2073,189,155
2074,129,54
2075,114,156
2076,17,169
2077,135,21
2078,48,97
2079,83,30
2080,44,3
2081,134,136
2082,186,185
2083,187,9
2084,68,93
2085,82,169
2086,181,37
2087,54,160
2088,68,122
2089,114,155
2090,30,14
2091,76,61
2092,40,146
2093,149,79
2094,118,136
2095,197,9
2096,80,37
2097,106,91
2098,33,197
2099,68,159
2100,71,119
2101,147,128
2102,25,10
2103,19,111
2104,83,179
2105,150,21
2106,189,190
2107,183,139
2108,50,35
2109,90,114
2110,7,160
2111,31,146
2112,23,54
2113,0,143
2114,106,55
2115,33,172
2116,89,172
2117,98,31
2118,102,59
2119,6,95
2120,188,164
2121,17,134
2122,51,153
2123,28,47
2124,187,117
2125,30,67
2126,29,199
2127,89,25
2128,161,24
2129,124,166
2130,183,188
2131,3,177
2132,11,26
2133,139,96
2134,80,55
2135,184,67
2136,144,1
2137,165,75
2138,12,145
2139,118,28
