Index,src,snk
224,231,541
225,422,594
226,250,87
227,538,451
228,584,321
229,758,479
230,235,229
231,795,745
232,383,341
233,520,269
234,19,459
235,1,758
236,44,525
237,243,595
238,366,668
239,219,25
240,504,18
241,493,124
242,467,22
243,734,487
244,68,146
245,349,385
246,174,731
247,387,766
248,768,466
249,505,464
250,333,53
251,366,180
252,741,695
253,346,131
254,614,338
255,308,395
256,103,560
257,359,685
258,137,37
259,703,471
260,718,433
261,58,771
262,612,798
263,692,580
264,563,92
265,409,586
266,753,644
267,381,683
268,19,327
269,642,312
270,555,450
271,631,234
272,394,587
273,443,735
274,469,391
275,407,683
276,73,286
277,254,395
278,493,13
279,88,545
280,739,68
281,729,508
282,243,235
283,671,258
284,248,623
285,553,427
286,414,679
287,90,264
288,54,409
289,502,710
290,244,670
291,550,608
292,608,762
293,43,790
294,659,755
295,329,519
296,261,597
297,524,339
298,43,724
299,639,184
300,126,87
301,571,388
302,700,605
303,512,438
304,235,84
305,686,260
306,474,779
307,677,30
308,535,776
309,603,147
310,320,130
311,754,655
312,7,441
313,434,756
314,275,769
315,639,797
316,476,404
317,18,455
318,175,316
319,379,535
320,352,33
321,647,634
322,399,464
323,380,31
324,81,486
325,729,766
326,515,3
327,486,562
328,5,174
329,276,288
330,509,619
331,363,615
332,516,726
333,661,539
334,757,558
335,734,6
336,151,633
337,582,235
338,350,245
339,195,615
340,381,742
341,502,362
342,332,497
343,579,405
344,87,761
345,144,541
346,221,403
347,499,81
348,29,164
349,720,444
350,254,191
351,513,671
352,7,9
353,111,423
354,612,538
355,161,498
356,177,334
357,665,55
358,587,461
359,336,166
360,512,568
361,724,525
362,301,465
363,590,294
364,733,384
365,538,16
366,81,144
367,274,458
368,291,447
369,204,168
370,594,282
371,649,44
372,436,653
373,228,574
374,394,670
375,642,567
376,44,344
377,214,461
378,16,289
379,786,459
380,727,267
381,243,142
382,144,294
383,766,523
384,578,510
385,158,603
386,530,748
387,698,102
388,550,626
389,296,624
390,111,553
391,746,774
392,458,475
393,669,113
394,600,5
395,344,725
396,270,568
397,436,339
398,0,727
399,275,700
400,786,453
401,158,38
402,464,549
403,734,675
404,679,132
405,340,386
406,333,755
407,491,350
408,83,317
409,228,540
410,144,67
411,635,67
412,389,714
413,501,309
414,755,261
415,731,544
416,687,605
417,216,393
418,439,378
419,775,243
420,498,707
421,453,510
422,618,365
423,170,400
424,666,235
425,647,385
426,747,753
427,508,741
428,313,353
429,513,539
430,784,662
431,262,760
432,379,232
433,12,548
434,140,742
435,640,143
436,640,294
437,248,258
438,535,443
439,332,24
440,682,116
441,226,191
442,117,182
443,302,720
444,285,766
445,280,238
446,217,548
447,558,705
448,247,290
449,19,181
450,689,116
451,97,366
452,780,290
453,697,513
454,139,300
455,561,178
456,207,85
457,482,422
458,544,397
459,584,242
460,351,169
461,432,155
462,759,680
463,158,437
464,366,658
465,525,649
466,437,524
467,392,6
468,363,431
469,21,214
470,395,227
471,323,361
472,54,172
473,502,23
474,132,683
475,262,731
476,84,48
477,748,750
478,99,403
479,541,1
480,588,13
481,17,589
482,10,467
483,598,435
484,22,375
485,11,99
486,577,704
487,797,100
488,321,590
489,744,140
490,523,199
491,485,192
492,319,53
493,538,149
494,796,206
495,784,776
496,175,406
497,151,297
498,642,728
499,2,150
500,25,657
501,125,279
502,10,539
503,512,32
504,634,17
505,271,637
506,549,5
507,792,103
508,715,236
509,667,617
510,416,757
511,107,312
512,184,257
513,93,705
514,399,313
515,758,127
516,84,630
517,245,19
518,32,147
519,483,222
520,556,157
521,135,341
522,422,783
523,64,317
524,796,158
525,799,578
526,527,61
527,463,160
528,712,313
529,166,214
530,587,222
531,445,693
532,586,437
533,706,470
534,254,496
535,359,657
536,383,80
537,254,146
538,484,435
539,761,60
540,238,474
541,572,327
542,402,334
543,612,700
544,784,175
545,438,22
546,401,305
547,252,458
548,256,503
549,571,641
550,632,668
551,5,522
552,202,511
553,243,723
554,300,232
555,552,476
556,142,624
557,308,317
558,743,771
559,194,116
560,494,201
561,28,661
562,439,149
563,536,684
564,361,447
565,373,767
566,326,679
567,173,569
568,222,363
569,757,74
570,229,695
571,156,352
572,270,733
573,25,6
574,303,599
575,492,339
576,266,221
577,73,38
578,562,460
579,544,737
580,542,716
581,182,354
582,596,737
583,556,418
584,207,46
585,506,272
586,180,590
587,229,51
588,216,119
589,741,579
590,40,49
591,248,279
592,291,574
593,603,764
594,397,489
595,761,169
596,485,322
597,221,453
598,471,398
599,150,236
600,388,390
601,566,706
602,698,156
603,85,631
604,600,301
605,318,230
606,775,786
607,283,243
608,614,270
609,477,103
610,780,789
611,474,492
612,505,251
613,588,91
614,22,756
615,168,126
616,358,616
617,306,212
618,515,491
619,454,650
620,298,368
621,343,254
622,512,429
623,431,564
624,608,150
625,254,118
626,718,627
627,202,475
628,461,550
629,223,373
630,595,593
631,450,203
632,755,417
633,446,72
634,443,669
635,651,265
636,379,237
637,132,646
638,330,226
639,162,71
640,353,508
641,228,625
642,363,713
643,488,378
644,215,159
645,362,647
646,275,209
647,232,465
648,87,361
649,89,456
650,173,624
651,403,378
652,5,725
653,287,140
654,145,290
655,399,62
656,14,116
657,405,209
658,28,549
659,693,222
660,307,87
661,676,49
662,94,132
663,639,342
664,649,797
665,665,206
666,291,174
667,445,166
668,700,720
669,564,628
670,21,541
671,385,111
672,353,134
673,635,399
674,375,228
675,161,565
676,436,10
677,488,412
678,438,180
679,277,90
680,738,457
681,266,186
682,734,670
683,132,713
684,119,145
685,93,300
686,343,261
687,483,357
688,305,627
689,784,629
690,94,108
691,513,771
692,411,172
693,243,418
694,275,322
695,146,7
696,257,293
697,242,7
698,535,162
699,488,438
700,81,645
701,192,440
702,271,711
703,622,751
704,436,427
705,662,764
706,485,437
707,472,674
708,715,579
709,745,71
710,134,344
711,9,652
712,346,523
713,529,359
714,146,354
715,162,26
716,302,341
717,246,146
718,612,111
719,134,456
720,305,445
721,627,463
722,482,69
723,346,530
724,27,69
725,201,641
726,676,749
727,19,410
728,669,309
729,121,33
730,427,496
731,760,789
732,506,532
733,211,588
734,544,687
735,519,212
736,267,242
737,575,769
738,313,691
739,658,326
740,167,499
741,273,39
742,494,337
743,464,555
744,779,180
745,702,75
746,65,168
747,458,557
748,420,322
749,525,220
750,494,291
751,618,556
752,24,412
753,464,550
754,45,787
755,754,211
756,345,634
757,669,53
758,445,202
759,691,276
760,290,797
761,444,759
762,139,459
763,450,648
764,302,721
765,331,43
766,519,555
767,21,743
768,389,77
769,391,36
770,623,496
771,320,295
772,452,263
773,8,7
774,671,741
775,400,698
776,70,75
777,647,671
778,333,432
779,211,248
780,435,6
781,30,788
782,519,320
783,256,487
784,513,735
785,422,21
786,762,601
787,67,484
788,443,203
789,674,147
790,516,730
791,617,379
792,229,764
793,436,416
794,389,274
795,14,780
796,302,361
797,683,68
798,132,694
799,381,93
800,232,413
801,693,751
802,398,738
803,794,161
804,277,497
805,5,246
806,128,635
807,675,85
808,232,138
809,740,136
810,536,756
811,496,623
812,151,34
813,541,725
814,259,33
815,141,442
816,493,223
817,375,433
818,343,267
819,353,572
820,414,473
821,733,374
822,252,606
823,455,129
824,792,110
825,452,1
826,411,212
827,428,59
828,422,162
829,295,29
830,311,139
831,363,202
832,431,77
833,375,207
834,176,728
835,51,756
836,8,262
837,363,694
838,377,318
839,256,689
840,123,651
841,269,476
842,560,86
843,797,525
844,359,378
845,450,726
846,126,694
847,262,644
848,123,567
849,540,710
850,266,665
851,525,658
852,235,697
853,138,654
854,80,685
855,504,127
856,527,399
857,517,778
858,749,370
859,505,347
860,355,214
861,53,682
862,197,57
863,207,673
864,168,48
865,85,458
866,194,606
867,738,347
868,606,714
869,5,757
870,560,303
871,474,198
872,571,123
873,489,722
874,215,389
875,422,787
876,216,140
877,380,372
878,79,193
879,580,576
880,659,119
881,126,172
882,29,598
883,630,398
884,536,17
885,434,286
886,555,99
887,525,662
888,520,403
889,242,137
890,469,667
891,140,777
892,672,260
893,93,673
894,653,574
895,792,591
896,517,248
897,602,32
898,669,297
899,467,105
900,488,216
901,61,496
902,333,32
903,321,318
904,618,344
905,663,407
906,132,174
907,664,469
908,658,264
909,158,163
910,780,711
911,311,376
912,610,778
913,314,783
914,679,0
915,794,2
916,340,229
917,173,252
918,88,303
919,94,356
920,672,599
921,5,26
922,339,634
923,434,278
924,46,164
925,642,45
926,320,785
927,353,31
928,714,605
929,80,789
930,216,196
931,372,83
932,668,171
933,71,110
934,420,558
935,342,615
936,774,191
937,550,489
938,393,66
939,733,424
940,696,250
941,610,677
942,742,723
943,202,170
944,679,570
945,341,298
946,425,169
947,273,232
948,574,662
949,462,131
950,265,210
951,1,619
952,48,452
953,315,721
954,287,194
955,536,240
956,30,482
957,577,271
958,487,74
959,380,594
960,407,311
961,185,306
962,596,625
963,652,303
964,627,39
965,530,62
966,760,185
967,672,659
968,798,721
969,387,211
970,46,616
971,476,95
972,20,99
973,700,616
974,176,329
975,690,611
976,515,407
977,40,584
978,204,191
979,501,114
980,280,602
981,345,432
982,229,600
983,29,582
984,677,462
985,639,306
986,107,562
987,232,792
988,586,387
989,555,372
990,698,657
991,351,708
992,632,504
993,718,48
994,214,501
995,86,144
996,685,441
997,617,501
998,738,658
999,450,80
1000,2,74
1001,68,174
1002,58,302
1003,565,190
1004,174,678
1005,158,500
1006,223,9
1007,476,735
1008,271,336
1009,381,35
1010,381,261
1011,734,386
1012,27,727
1013,367,370
1014,399,541
1015,469,42
1016,462,331
1017,627,658
1018,695,274
1019,241,107
1020,712,27
1021,366,457
1022,721,61
1023,686,265
1024,260,459
1025,85,518
1026,77,338
1027,126,134
1028,636,598
1029,251,394
1030,563,371
1031,721,124
1032,146,608
1033,222,743
1034,726,798
1035,162,110
1036,618,138
1037,185,33
1038,697,476
1039,363,355
1040,508,138
1041,195,179
1042,110,702
1043,352,519
1044,250,535
1045,779,383
1046,568,530
1047,163,193
1048,270,538
1049,243,267
1050,686,740
1051,509,411
1052,394,62
1053,756,193
1054,18,119
1055,106,9
1056,682,766
1057,488,544
1058,223,631
1059,243,760
1060,792,360
1061,282,346
1062,149,91
1063,644,577
1064,621,224
1065,422,301
1066,746,520
1067,613,450
1068,20,50
1069,147,167
1070,167,274
1071,494,279
1072,504,16
1073,228,130
1074,332,26
1075,565,618
1076,426,43
1077,694,99
1078,464,500
1079,398,758
1080,666,560
1081,154,634
1082,276,672
1083,444,301
1084,797,84
1085,305,739
1086,796,116
1087,703,255
1088,617,224
1089,155,404
1090,453,412
1091,420,53
1092,278,50
1093,361,43
1094,665,633
1095,90,200
1096,658,69
1097,214,730
1098,793,535
1099,15,456
1100,64,660
1101,134,675
1102,241,560
1103,168,192
1104,447,545
1105,678,208
1106,505,595
1107,267,193
1108,329,384
1109,10,531
1110,370,702
1111,787,441
1112,230,590
1113,587,745
1114,649,599
1115,44,431
1116,274,657
1117,148,2
1118,409,205
1119,321,291
1120,162,504
1121,665,83
1122,317,556
1123,665,775
1124,228,600
1125,512,348
1126,655,684
1127,330,397
1128,797,653
1129,674,12
1130,761,573
1131,266,703
1132,549,323
1133,411,550
1134,460,8
1135,394,576
1136,482,48
1137,326,698
1138,486,487
1139,252,431
1140,410,750
1141,699,283
1142,267,764
1143,171,455
1144,749,364
1145,529,560
1146,338,507
1147,745,688
1148,241,64
1149,548,254
1150,565,39
1151,319,398
1152,159,604
1153,669,700
1154,63,545
1155,726,606
1156,577,332
1157,455,422
1158,580,52
1159,232,292
1160,159,626
1161,341,145
1162,632,252
1163,394,558
1164,742,569
1165,360,741
1166,755,218
1167,444,396
1168,182,208
1169,70,738
1170,700,79
1171,173,485
1172,595,86
1173,478,6
1174,779,658
1175,130,442
1176,650,469
1177,64,644
1178,445,384
1179,418,295
1180,422,634
1181,637,757
1182,141,600
1183,119,402
1184,39,481
1185,777,480
1186,81,229
1187,691,159
1188,432,5
1189,398,791
1190,613,337
1191,352,392
1192,393,148
1193,562,208
1194,737,152
1195,125,429
1196,593,584
1197,282,587
1198,156,344
1199,131,375
1200,766,55
1201,519,574
1202,19,71
1203,59,688
1204,127,516
1205,459,458
1206,194,362
1207,173,13
1208,503,530
1209,764,232
1210,664,757
1211,760,40
1212,608,424
1213,526,733
1214,476,10
1215,376,758
1216,101,37
1217,210,405
1218,87,425
1219,271,350
1220,497,792
1221,154,251
1222,321,330
1223,188,473
1224,703,101
1225,524,295
1226,118,177
1227,287,45
1228,128,74
1229,691,323
1230,575,305
1231,158,354
1232,512,778
1233,548,64
1234,16,721
1235,34,78
1236,450,563
1237,519,579
1238,270,755
1239,713,670
1240,679,492
1241,271,480
1242,118,277
1243,261,109
1244,461,673
1245,397,459
1246,422,447
1247,3,763
1248,780,150
1249,794,710
1250,469,301
1251,750,782
1252,210,735
1253,137,342
1254,89,638
1255,299,238
1256,394,573
1257,97,721
1258,704,505
1259,229,522
1260,702,772
1261,19,734
1262,487,380
1263,786,510
1264,311,570
1265,449,72
1266,368,491
1267,758,179
1268,692,658
1269,787,459
1270,683,553
1271,368,369
1272,14,136
1273,786,357
1274,389,563
1275,403,161
1276,70,439
1277,604,314
1278,71,381
1279,53,424
1280,450,635
1281,508,531
1282,298,213
1283,192,170
1284,35,428
1285,377,416
1286,668,56
1287,168,288
1288,663,24
1289,503,391
1290,538,89
1291,557,505
1292,613,153
1293,18,194
1294,524,241
1295,753,394
1296,99,654
1297,633,289
1298,107,451
1299,96,437
1300,204,741
1301,179,89
1302,408,155
1303,476,327
1304,231,713
1305,599,385
1306,502,754
1307,642,160
1308,429,585
1309,526,272
1310,197,225
1311,467,271
1312,185,554
1313,618,337
1314,488,493
1315,435,709
1316,107,89
1317,146,245
1318,593,200
1319,733,248
1320,596,488
1321,145,63
1322,29,148
1323,675,62
1324,501,682
1325,310,198
1326,727,648
1327,344,384
1328,743,753
1329,796,463
1330,257,147
1331,485,676
1332,754,212
1333,39,246
1334,98,580
1335,41,631
1336,123,317
1337,100,467
1338,640,494
1339,231,125
1340,428,523
1341,763,770
1342,345,157
1343,425,76
1344,572,342
1345,321,524
1346,561,9
1347,111,61
1348,542,97
1349,731,19
1350,11,295
1351,728,31
1352,532,92
1353,779,121
1354,586,716
1355,29,41
1356,591,21
1357,722,611
1358,409,214
1359,194,547
1360,205,364
1361,799,3
1362,185,526
1363,212,459
1364,703,788
1365,372,543
1366,643,215
1367,594,144
1368,305,273
1369,45,73
1370,297,762
1371,748,696
1372,531,656
1373,82,41
1374,88,206
1375,202,540
1376,729,393
1377,732,192
1378,234,161
1379,502,736
1380,379,37
1381,121,760
1382,640,10
1383,463,206
1384,130,483
1385,544,245
1386,352,643
1387,190,46
1388,734,190
1389,460,76
1390,654,569
1391,516,771
1392,185,682
1393,96,330
1394,550,143
1395,634,180
1396,287,760
1397,58,782
1398,564,729
1399,510,772
1400,712,642
1401,55,40
1402,259,403
1403,686,116
1404,305,555
1405,56,693
1406,458,604
1407,174,236
1408,474,787
1409,535,766
1410,280,715
1411,695,347
1412,63,700
1413,203,148
1414,278,563
1415,73,780
1416,252,216
1417,185,478
1418,761,113
1419,753,325
1420,595,553
1421,361,626
1422,336,84
1423,703,85
1424,684,381
1425,741,322
1426,586,163
1427,444,350
1428,568,599
1429,530,292
1430,199,631
1431,82,60
1432,383,154
1433,738,230
1434,300,248
1435,226,723
1436,493,419
1437,713,195
1438,434,129
1439,290,598
1440,671,484
1441,307,602
1442,755,736
1443,506,23
1444,64,613
1445,269,616
1446,416,672
1447,46,476
1448,444,394
1449,593,494
1450,571,260
1451,39,436
1452,91,729
1453,559,30
1454,380,526
1455,530,149
1456,302,35
1457,167,464
1458,16,757
1459,130,736
1460,202,387
1461,44,790
1462,53,456
1463,238,197
1464,257,54
1465,141,463
1466,191,502
1467,204,459
1468,182,155
1469,771,317
1470,333,129
1471,312,379
1472,430,174
1473,58,713
1474,524,273
1475,631,710
1476,494,43
1477,458,173
1478,485,453
1479,64,73
1480,745,665
1481,292,552
1482,445,51
1483,351,330
1484,125,432
1485,781,118
1486,716,35
1487,35,132
1488,724,551
1489,313,110
1490,232,226
1491,141,277
1492,217,696
1493,297,621
1494,694,764
1495,98,296
1496,7,121
1497,455,448
1498,139,791
1499,134,689
1500,174,442
1501,252,294
1502,351,32
1503,761,154
1504,700,672
1505,370,611
1506,444,556
1507,656,394
1508,16,352
1509,539,703
1510,262,272
1511,161,368
1512,243,53
1513,465,40
1514,23,432
1515,1,82
1516,121,126
1517,158,167
1518,516,488
1519,743,34
1520,798,416
1521,593,212
1522,339,503
1523,146,688
1524,347,184
1525,691,501
1526,185,647
1527,671,440
1528,567,600
1529,46,163
1530,718,684
1531,308,650
1532,714,286
1533,82,263
1534,297,205
1535,28,588
1536,59,241
1537,617,3
1538,549,502
1539,46,424
1540,553,7
1541,700,515
1542,124,406
1543,165,346
1544,48,333
1545,755,1
1546,724,586
1547,509,76
1548,287,40
1549,614,662
1550,16,532
1551,637,342
1552,14,219
1553,668,676
1554,640,556
1555,524,546
1556,694,364
1557,561,484
1558,483,677
1559,669,366
1560,524,118
1561,73,197
1562,226,421
1563,450,613
1564,128,686
1565,492,592
1566,576,481
1567,180,55
1568,259,604
1569,8,28
1570,429,657
1571,476,783
1572,359,236
1573,577,587
1574,775,693
1575,201,379
1576,429,74
1577,472,597
1578,618,776
1579,407,537
1580,595,252
1581,240,280
1582,287,561
1583,640,460
1584,78,436
1585,789,129
1586,656,407
1587,202,121
1588,444,403
1589,721,563
1590,465,250
1591,158,473
1592,366,188
1593,67,472
1594,715,420
1595,22,734
1596,435,203
1597,196,202
1598,350,20
1599,272,461
1600,700,376
1601,658,432
1602,465,663
1603,572,96
1604,194,95
1605,726,731
1606,617,201
1607,562,776
1608,637,281
1609,45,297
1610,494,632
1611,416,168
1612,91,660
1613,410,555
1614,450,420
1615,274,204
1616,172,13
1617,190,637
1618,179,612
1619,434,286
1620,565,546
1621,747,265
1622,289,643
1623,622,470
1624,93,388
1625,451,3
1626,502,355
1627,34,797
1628,798,95
1629,252,516
1630,721,771
1631,15,642
1632,729,552
1633,792,664
1634,61,549
1635,526,696
1636,336,20
1637,125,667
1638,580,38
1639,307,121
1640,452,496
1641,726,169
1642,196,738
1643,746,543
1644,274,356
1645,252,164
1646,642,451
1647,127,539
1648,689,712
1649,175,424
1650,170,685
1651,720,459
1652,749,337
1653,250,686
1654,482,371
1655,288,623
1656,507,552
1657,715,24
1658,422,97
1659,700,159
1660,640,21
1661,322,62
1662,659,8
1663,508,29
1664,717,538
1665,221,607
1666,672,582
1667,713,556
1668,743,712
1669,747,560
1670,227,629
1671,549,453
1672,779,734
1673,118,769
1674,512,453
1675,376,666
1676,733,607
1677,755,418
1678,742,516
1679,683,212
1680,607,47
1681,712,257
1682,451,382
1683,287,440
1684,674,792
1685,748,79
1686,449,614
1687,473,699
1688,425,9
1689,789,300
1690,198,285
1691,193,104
1692,777,576
1693,58,536
1694,51,200
1695,9,722
1696,82,277
1697,182,594
1698,117,528
1699,311,108
1700,16,185
1701,176,763
1702,383,770
1703,642,673
1704,64,456
1705,389,565
1706,248,776
1707,742,696
1708,513,548
1709,321,339
1710,277,693
1711,123,384
1712,539,90
1713,175,749
1714,607,698
1715,403,605
1716,552,21
1717,199,45
1718,622,270
1719,715,341
1720,728,467
1721,8,797
1722,728,282
1723,276,497
1724,100,47
1725,666,741
1726,530,204
1727,524,222
1728,754,443
1729,715,621
1730,499,388
1731,472,636
1732,272,702
1733,142,224
1734,409,575
1735,776,124
1736,446,228
1737,313,569
1738,332,468
1739,348,708
1740,296,341
1741,450,334
1742,176,495
1743,510,366
1744,642,202
1745,434,166
1746,529,339
1747,446,757
1748,166,68
1749,486,202
1750,716,430
1751,429,42
1752,183,45
1753,171,687
1754,144,726
1755,332,438
1756,195,562
1757,254,204
1758,243,574
1759,228,757
1760,488,253
1761,15,255
1762,694,226
1763,421,733
1764,438,53
1765,614,338
1766,11,722
1767,734,673
1768,736,699
1769,253,762
1770,504,427
1771,698,175
1772,416,35
1773,360,549
1774,599,393
1775,124,390
1776,600,315
1777,538,360
1778,87,22
1779,506,64
1780,447,203
1781,296,297
1782,672,230
1783,432,56
1784,532,445
1785,694,373
1786,247,396
1787,691,172
1788,9,411
1789,319,702
1790,344,502
1791,394,296
1792,306,231
1793,554,95
1794,297,45
1795,623,412
1796,377,198
1797,547,163
1798,379,355
1799,383,697
1800,361,136
1801,383,418
1802,211,231
1803,610,762
1804,410,393
1805,59,97
1806,765,350
1807,662,71
1808,307,462
1809,44,246
1810,76,15
1811,44,469
1812,650,532
1813,133,358
1814,319,323
1815,713,26
1816,726,742
1817,774,510
1818,521,118
1819,774,141
1820,436,780
1821,472,557
1822,725,425
1823,22,794
1824,214,648
1825,175,329
1826,465,562
1827,173,565
1828,170,277
1829,715,274
1830,104,54
1831,761,536
1832,59,707
1833,220,359
1834,452,668
1835,476,352
1836,714,137
1837,656,709
1838,467,326
1839,93,75
1840,422,245
1841,792,612
1842,718,87
1843,271,598
1844,721,235
1845,21,632
1846,600,140
1847,387,488
1848,650,229
1849,482,52
1850,571,641
1851,333,610
1852,479,258
1853,338,669
1854,333,38
1855,180,0
1856,539,250
1857,148,573
1858,428,83
1859,729,190
1860,533,706
1861,398,99
1862,768,675
1863,519,103
1864,103,535
1865,77,75
1866,449,522
1867,334,435
1868,794,688
1869,336,794
1870,506,720
1871,564,392
1872,595,202
1873,671,405
1874,677,588
1875,605,382
1876,794,651
1877,41,279
1878,479,128
1879,254,84
1880,578,748
1881,179,132
1882,247,118
1883,498,659
1884,576,685
1885,154,492
1886,769,93
1887,586,427
1888,703,450
1889,416,69
1890,64,724
1891,496,20
1892,503,232
1893,686,733
1894,267,443
1895,595,36
1896,546,640
1897,389,13
1898,662,531
1899,511,446
1900,271,249
1901,130,451
1902,708,788
1903,589,719
1904,357,650
1905,196,174
1906,697,36
1907,379,340
1908,303,769
1909,548,120
1910,19,664
1911,464,684
1912,137,674
1913,139,551
1914,476,478
1915,177,35
1916,240,436
1917,548,2
1918,573,68
1919,556,606
1920,40,222
1921,746,314
1922,192,538
1923,656,763
1924,421,248
1925,258,391
1926,794,586
1927,534,257
1928,203,342
1929,46,422
1930,405,114
1931,330,326
1932,106,97
1933,321,35
1934,471,489
1935,467,50
1936,7,712
1937,155,324
1938,349,92
1939,669,532
1940,311,477
1941,658,562
1942,353,455
1943,498,172
1944,285,86
1945,118,239
1946,11,510
1947,351,281
1948,88,541
1949,779,261
1950,19,421
1951,741,64
1952,754,710
1953,553,535
1954,218,353
1955,118,220
1956,34,481
1957,203,514
1958,699,505
1959,529,671
1960,7,519
1961,729,632
1962,693,192
1963,418,233
1964,789,328
1965,204,174
1966,525,405
1967,494,643
1968,610,42
1969,201,691
1970,714,491
1971,482,6
1972,313,210
1973,419,68
1974,159,266
1975,182,115
1976,516,238
1977,655,590
1978,263,64
1979,515,210
1980,693,341
1981,594,285
1982,458,675
1983,98,471
1984,708,289
1985,170,243
1986,736,329
1987,685,497
1988,332,116
1989,267,316
1990,453,370
1991,31,661
1992,742,59
1993,521,742
1994,614,354
1995,734,367
1996,329,602
1997,134,127
1998,253,62
1999,650,53
2000,46,189
2001,175,497
2002,476,380
2003,10,604
2004,534,66
2005,25,89
2006,241,780
2007,461,672
2008,302,730
2009,81,354
2010,199,543
2011,271,211
2012,686,564
2013,359,304
2014,303,610
2015,70,159
2016,731,660
2017,784,724
2018,561,185
2019,350,737
2020,602,633
2021,20,233
2022,271,35
2023,257,544
2024,506,344
2025,605,722
2026,449,83
2027,520,221
2028,68,49
2029,274,494
2030,660,723
2031,668,471
2032,723,496
2033,102,33
2034,280,668
2035,600,670
2036,608,211
2037,420,296
2038,305,574
2039,609,7
2040,432,0
2041,321,523
2042,145,793
2043,27,368
2044,246,123
2045,297,591
2046,123,600
2047,172,645
2048,217,349
2049,262,159
2050,185,752
2051,791,773
2052,410,352
2053,184,3
2054,54,392
2055,399,242
2056,354,758
2057,21,451
2058,132,572
2059,199,529
2060,660,102
2061,87,389
2062,513,184
2063,152,676
2064,177,158
2065,418,48
2066,727,565
2067,687,524
2068,738,552
2069,526,716
2070,577,496
2071,594,43
2072,380,682
2073,555,141
2074,461,246
2075,660,536
2076,192,74
2077,548,710
2078,244,441
2079,554,625
2080,45,176
2081,514,192
2082,166,466
2083,81,442
2084,278,366
2085,595,188
2086,780,202
2087,7,280
2088,184,539
2089,625,440
2090,244,643
2091,96,543
2092,486,315
2093,46,394
2094,17,369
2095,20,315
2096,537,694
2097,321,439
2098,393,663
2099,131,88
2100,571,1
2101,446,120
2102,175,610
2103,593,291
2104,464,166
2105,103,450
2106,294,133
2107,487,595
2108,117,611
2109,217,314
2110,761,251
2111,684,574
2112,357,641
2113,405,126
2114,22,530
2115,692,514
2116,219,383
2117,428,773
2118,758,272
2119,165,252
2120,484,319
2121,44,740
2122,385,95
2123,21,601
2124,569,261
2125,77,53
2126,170,474
2127,178,273
2128,298,392
2129,21,371
2130,299,588
2131,502,139
2132,267,706
2133,570,558
2134,739,173
2135,346,179
2136,93,480
2137,83,193
2138,246,555
2139,562,647
