Index,src,snk
1040,849,10
1041,405,884
1042,692,965
1043,702,604
1044,462,108
1045,441,243
1046,518,781
1047,878,359
1048,644,702
1049,286,849
1050,30,80
1051,175,367
1052,132,980
1053,953,478
1054,716,803
1055,658,293
1056,608,18
1057,761,449
1058,720,271
1059,757,909
1060,393,182
1061,326,515
1062,740,348
1063,208,225
1064,919,114
1065,215,484
1066,855,699
1067,797,24
1068,764,636
1069,244,907
1070,795,249
1071,768,936
1072,969,772
1073,830,579
1074,234,228
1075,384,941
1076,824,886
1077,129,988
1078,32,918
1079,20,424
1080,349,27
1081,605,485
1082,667,603
1083,60,37
1084,805,193
1085,283,479
1086,471,874
1087,372,941
1088,967,789
1089,616,926
1090,5,861
1091,226,536
1092,749,759
1093,868,905
1094,839,270
1095,972,949
1096,485,144
1097,771,616
1098,187,281
1099,735,284
1100,309,425
1101,393,192
1102,123,266
1103,511,605
1104,185,690
1105,981,397
1106,639,471
1107,186,267
1108,445,584
1109,972,349
1110,742,718
1111,991,777
1112,305,313
1113,739,958
1114,304,56
1115,896,889
1116,396,417
1117,567,409
1118,964,776
1119,819,608
1120,438,640
1121,155,90
1122,29,102
1123,519,552
1124,552,753
1125,738,39
1126,50,611
1127,159,808
1128,899,783
1129,462,834
1130,570,237
1131,830,264
1132,114,615
1133,984,134
1134,485,906
1135,234,13
1136,457,750
1137,795,146
1138,768,645
1139,824,415
1140,825,673
1141,249,989
1142,554,651
1143,713,400
1144,670,455
1145,797,842
1146,205,972
1147,946,779
1148,146,725
1149,549,301
1150,765,19
1151,616,564
1152,671,914
1153,209,333
1154,740,948
1155,756,191
1156,35,628
1157,154,424
1158,688,329
1159,554,87
1160,192,518
1161,234,571
1162,174,674
1163,385,473
1164,122,474
1165,229,560
1166,316,368
1167,893,530
1168,332,441
1169,782,164
1170,378,350
1171,954,910
1172,494,163
1173,810,516
1174,335,398
1175,132,736
1176,504,42
1177,360,4
1178,688,35
1179,379,945
1180,670,739
1181,790,133
1182,897,616
1183,64,860
1184,202,881
1185,807,679
1186,463,134
1187,727,127
1188,631,506
1189,365,951
1190,977,572
1191,592,578
1192,339,134
1193,629,733
1194,984,105
1195,868,500
1196,461,195
1197,845,166
1198,349,162
1199,155,109
1200,150,354
1201,460,306
1202,855,111
1203,659,156
1204,724,632
1205,200,451
1206,309,137
1207,329,697
1208,894,816
1209,343,600
1210,511,763
1211,798,834
1212,945,705
1213,230,440
1214,433,420
1215,72,272
1216,652,584
1217,848,969
1218,267,860
1219,782,754
1220,15,702
1221,113,42
1222,622,388
1223,973,769
1224,996,445
1225,367,584
1226,379,924
1227,984,522
1228,303,214
1229,485,272
1230,6,374
1231,892,54
1232,244,344
1233,968,209
1234,375,827
1235,56,821
1236,431,579
1237,864,178
1238,328,540
1239,477,464
1240,907,341
1241,169,911
1242,573,222
1243,969,433
1244,233,252
1245,766,308
1246,436,319
1247,50,249
1248,173,184
1249,176,821
1250,441,185
1251,462,249
1252,738,170
1253,968,920
1254,488,876
1255,0,541
1256,837,699
1257,956,923
1258,832,895
1259,794,474
1260,830,120
1261,897,849
1262,114,548
1263,167,301
1264,405,432
1265,327,685
1266,841,208
1267,289,954
1268,998,832
1269,577,286
1270,993,444
1271,565,53
1272,152,472
1273,961,109
1274,959,611
1275,20,797
1276,322,60
1277,254,888
1278,550,421
1279,497,27
1280,331,576
1281,853,732
1282,369,725
1283,481,614
1284,617,220
1285,473,349
1286,244,241
1287,674,958
1288,965,883
1289,578,978
1290,327,221
1291,851,933
1292,231,155
1293,46,55
1294,964,517
1295,137,579
1296,296,338
1297,75,921
1298,960,255
1299,179,953
1300,690,269
1301,530,646
1302,437,640
1303,554,184
1304,155,6
1305,749,518
1306,289,763
1307,959,701
1308,615,410
1309,595,912
1310,327,698
1311,31,53
1312,210,648
1313,147,115
1314,641,717
1315,867,223
1316,834,121
1317,760,154
1318,771,685
1319,356,639
1320,840,729
1321,172,869
1322,834,944
1323,957,800
1324,564,238
1325,727,176
1326,462,417
1327,407,514
1328,912,677
1329,436,173
1330,916,191
1331,36,960
1332,485,521
1333,460,985
1334,471,358
1335,290,267
1336,309,68
1337,981,792
1338,710,565
1339,641,344
1340,503,935
1341,880,104
1342,210,170
1343,761,213
1344,559,906
1345,107,623
1346,923,258
1347,716,589
1348,788,499
1349,364,513
1350,631,239
1351,985,527
1352,289,401
1353,44,676
1354,243,458
1355,652,803
1356,394,872
1357,957,635
1358,110,228
1359,676,142
1360,954,495
1361,992,475
1362,283,787
1363,863,437
1364,885,389
1365,967,721
1366,166,152
1367,865,956
1368,693,771
1369,357,691
1370,997,824
1371,987,392
1372,849,567
1373,278,529
1374,484,978
1375,97,630
1376,570,44
1377,470,609
1378,360,649
1379,867,2
1380,104,887
1381,97,129
1382,579,865
1383,172,845
1384,744,737
1385,899,328
1386,976,192
1387,414,623
1388,709,946
1389,997,264
1390,91,335
1391,540,523
1392,480,851
1393,953,857
1394,727,697
1395,555,544
1396,168,969
1397,558,763
1398,847,811
1399,278,469
1400,78,391
1401,123,878
1402,989,140
1403,136,477
1404,158,673
1405,235,894
1406,61,939
1407,509,207
1408,604,170
1409,13,678
1410,851,895
1411,976,398
1412,433,172
1413,335,434
1414,797,86
1415,815,250
1416,80,633
1417,184,815
1418,39,667
1419,76,309
1420,1,905
1421,734,372
1422,721,104
1423,868,785
1424,231,18
1425,267,841
1426,541,31
1427,604,784
1428,36,941
1429,986,152
1430,756,848
1431,825,488
1432,237,453
1433,824,439
1434,663,457
1435,407,959
1436,748,904
1437,28,711
1438,65,186
1439,490,573
1440,32,683
1441,331,804
1442,228,278
1443,982,983
1444,285,736
1445,951,901
1446,759,262
1447,414,673
1448,279,818
1449,730,529
1450,617,889
1451,753,328
1452,148,660
1453,357,272
1454,369,225
1455,795,964
1456,997,34
1457,206,553
1458,781,270
1459,184,542
1460,294,555
1461,540,98
1462,135,551
1463,416,407
1464,631,726
1465,181,566
1466,714,786
1467,279,431
1468,767,933
1469,294,21
1470,906,263
1471,141,810
1472,118,439
1473,75,13
1474,95,259
1475,656,847
1476,488,961
1477,666,944
1478,303,859
1479,453,589
1480,911,802
1481,521,150
1482,487,108
1483,775,753
1484,847,384
1485,319,922
1486,128,214
1487,911,964
1488,247,792
1489,562,105
1490,648,204
1491,798,47
1492,143,6
1493,41,518
1494,495,912
1495,122,389
1496,978,13
1497,821,210
1498,823,138
1499,394,811
1500,833,578
1501,345,574
1502,631,617
1503,304,22
1504,379,663
1505,135,468
1506,638,427
1507,662,220
1508,278,636
1509,313,52
1510,270,313
1511,815,667
1512,487,219
1513,423,570
1514,378,498
1515,689,117
1516,411,632
1517,66,367
1518,863,101
1519,687,970
1520,550,461
1521,947,150
1522,811,277
1523,286,73
1524,192,388
1525,720,337
1526,477,970
1527,615,451
1528,799,447
1529,464,230
1530,791,953
1531,511,802
1532,199,504
1533,531,568
1534,814,30
1535,268,14
1536,319,504
1537,437,393
1538,89,125
1539,112,801
1540,915,149
1541,896,276
1542,894,941
1543,829,585
1544,872,17
1545,148,387
1546,911,898
1547,769,863
1548,77,161
1549,307,777
1550,265,466
1551,798,506
1552,769,464
1553,554,762
1554,368,113
1555,801,843
1556,379,330
1557,573,453
1558,443,432
1559,910,627
1560,0,391
1561,532,201
1562,545,296
1563,977,68
1564,181,51
1565,466,440
1566,555,475
1567,783,784
1568,615,729
1569,281,48
1570,726,483
1571,200,909
1572,859,458
1573,498,528
1574,558,448
1575,46,849
1576,699,666
1577,83,841
1578,429,816
1579,646,567
1580,444,255
1581,225,490
1582,208,63
1583,41,698
1584,117,74
1585,939,672
1586,462,377
1587,664,966
1588,441,720
1589,444,576
1590,226,64
1591,301,101
1592,295,955
1593,736,16
1594,707,664
1595,496,111
1596,184,332
1597,878,603
1598,740,583
1599,424,452
1600,336,576
1601,73,815
1602,489,458
1603,549,152
1604,419,204
1605,950,773
1606,635,93
1607,122,265
1608,497,866
1609,748,101
1610,323,559
1611,116,613
1612,401,745
1613,773,777
1614,848,575
1615,379,45
1616,831,53
1617,518,792
1618,61,240
1619,132,548
1620,511,135
1621,26,565
1622,351,704
1623,369,264
1624,254,784
1625,182,274
1626,356,721
1627,716,489
1628,3,444
1629,49,23
1630,717,133
1631,699,915
1632,323,207
1633,813,100
1634,78,310
1635,594,731
1636,976,199
1637,645,67
1638,115,48
1639,480,846
1640,178,145
1641,476,552
1642,692,597
1643,428,686
1644,740,685
1645,659,432
1646,525,229
1647,560,915
1648,570,893
1649,111,546
1650,881,16
1651,752,344
1652,785,199
1653,821,604
1654,466,374
1655,847,799
1656,615,285
1657,50,513
1658,122,91
1659,71,726
1660,766,830
1661,41,985
1662,418,182
1663,265,74
1664,576,968
1665,348,968
1666,717,419
1667,118,685
1668,699,852
1669,952,530
1670,467,600
1671,631,372
1672,747,352
1673,725,645
1674,929,703
1675,243,925
1676,147,812
1677,865,491
1678,154,35
1679,366,415
1680,323,198
1681,68,675
1682,20,693
1683,806,167
1684,868,85
1685,243,898
1686,6,793
1687,43,140
1688,369,35
1689,186,509
1690,459,485
1691,520,69
1692,325,191
1693,902,805
1694,513,572
1695,192,662
1696,438,945
1697,386,803
1698,930,185
1699,241,896
1700,118,856
1701,504,630
1702,710,31
1703,708,917
1704,279,291
1705,138,51
1706,840,998
1707,84,65
1708,805,351
1709,435,134
1710,805,229
1711,372,976
1712,771,364
1713,765,708
1714,412,365
1715,800,788
1716,451,768
1717,323,29
1718,697,885
1719,914,227
1720,158,249
1721,678,250
1722,132,609
1723,855,852
1724,947,893
1725,616,667
1726,678,351
1727,468,812
1728,690,905
1729,720,731
1730,641,429
1731,154,663
1732,716,511
1733,950,10
1734,50,569
1735,36,639
1736,91,16
1737,245,110
1738,874,759
1739,485,263
1740,357,647
1741,671,948
1742,605,78
1743,461,795
1744,494,508
1745,937,328
1746,600,146
1747,914,520
1748,49,757
1749,194,397
1750,193,361
1751,727,235
1752,106,719
1753,477,860
1754,200,794
1755,90,208
1756,79,36
1757,193,736
1758,506,509
1759,545,767
1760,288,374
1761,149,140
1762,612,812
1763,852,30
1764,595,334
1765,243,682
1766,658,237
1767,429,135
1768,215,472
1769,765,790
1770,321,425
1771,749,615
1772,386,267
1773,863,919
1774,674,349
1775,111,755
1776,6,21
1777,225,107
1778,438,192
1779,658,656
1780,178,306
1781,23,863
1782,138,162
1783,542,710
1784,531,395
1785,283,696
1786,611,865
1787,206,371
1788,564,59
1789,367,649
1790,148,670
1791,515,883
1792,805,237
1793,186,273
1794,428,753
1795,243,646
1796,798,594
1797,327,291
1798,35,843
1799,538,850
1800,672,22
1801,868,908
1802,790,600
1803,766,110
1804,689,746
1805,251,867
1806,731,449
1807,512,352
1808,761,606
1809,480,587
1810,314,515
1811,587,876
1812,884,381
1813,584,594
1814,634,228
1815,44,853
1816,125,477
1817,577,699
1818,606,40
1819,76,807
1820,301,146
1821,379,455
1822,231,95
1823,60,286
1824,3,128
1825,127,963
1826,613,910
1827,730,81
1828,616,132
1829,141,540
1830,112,618
1831,103,174
1832,90,241
1833,734,491
1834,16,460
1835,160,670
1836,630,784
1837,67,870
1838,77,74
1839,428,188
1840,724,586
1841,294,13
1842,992,167
1843,831,380
1844,104,429
1845,561,528
1846,894,571
1847,786,156
1848,673,637
1849,692,833
1850,797,578
1851,186,302
1852,150,51
1853,996,485
1854,128,354
1855,898,623
1856,499,197
1857,930,308
1858,706,465
1859,622,304
1860,778,470
1861,474,884
1862,971,36
1863,165,380
1864,152,284
1865,141,237
1866,752,364
1867,886,53
1868,340,978
1869,367,738
1870,43,500
1871,127,432
1872,562,438
1873,713,33
1874,386,509
1875,687,688
1876,894,530
1877,767,386
1878,115,987
1879,72,87
1880,204,811
1881,520,417
1882,575,877
1883,260,983
1884,540,194
1885,789,899
1886,3,667
1887,573,414
1888,558,625
1889,200,438
1890,755,635
1891,285,374
1892,996,650
1893,408,532
1894,727,161
1895,851,294
1896,32,654
1897,748,827
1898,986,61
1899,747,399
1900,24,284
1901,989,80
1902,450,461
1903,662,366
1904,547,278
1905,78,125
1906,478,642
1907,489,327
1908,323,693
1909,468,208
1910,801,165
1911,967,362
1912,795,72
1913,460,123
1914,571,99
1915,234,443
1916,906,949
1917,71,933
1918,414,150
1919,695,606
1920,378,237
1921,599,163
1922,418,523
1923,558,445
1924,971,111
1925,352,739
1926,153,263
1927,993,358
1928,472,29
1929,285,710
1930,490,169
1931,465,679
1932,228,157
1933,149,314
1934,212,530
1935,489,213
1936,526,892
1937,543,901
1938,267,644
1939,798,273
1940,163,804
1941,494,602
1942,896,813
1943,429,7
1944,589,404
1945,603,703
1946,241,807
1947,681,463
1948,654,960
1949,941,666
1950,559,124
1951,103,264
1952,885,408
1953,947,233
1954,705,584
1955,594,280
1956,132,475
1957,429,220
1958,460,13
1959,184,15
1960,501,966
1961,211,920
1962,855,968
1963,234,859
1964,411,926
1965,229,851
1966,806,274
1967,25,262
1968,278,32
1969,924,317
1970,912,642
1971,54,710
1972,746,7
1973,755,839
1974,934,263
1975,678,527
1976,494,662
1977,744,951
1978,756,13
1979,587,796
1980,228,758
1981,546,829
1982,977,131
1983,373,497
1984,823,320
1985,954,149
1986,759,330
1987,837,863
1988,716,359
1989,953,561
1990,977,311
1991,336,543
1992,641,940
1993,155,40
1994,713,278
1995,431,502
1996,379,920
1997,86,932
1998,525,111
1999,184,982
2000,552,254
2001,583,497
2002,403,569
2003,462,555
2004,336,746
2005,549,785
2006,570,454
2007,582,341
2008,489,238
2009,498,107
2010,301,205
2011,631,11
2012,509,424
2013,163,845
2014,329,17
2015,1,504
2016,251,81
2017,407,73
2018,106,976
2019,693,972
2020,599,851
2021,717,830
2022,692,871
2023,252,222
2024,289,726
2025,629,507
2026,803,679
2027,763,814
2028,923,778
2029,374,148
2030,74,150
2031,560,732
2032,8,892
2033,351,837
2034,624,52
2035,346,61
2036,788,867
2037,996,435
2038,780,52
2039,988,954
2040,604,450
2041,300,79
2042,130,794
2043,967,726
2044,79,505
2045,950,515
2046,255,85
2047,956,814
2048,369,640
2049,571,160
2050,42,877
2051,200,725
2052,76,399
2053,441,403
2054,957,135
2055,104,261
2056,910,440
2057,480,313
2058,722,355
2059,849,882
2060,966,42
2061,96,201
2062,183,28
2063,460,251
2064,242,129
2065,488,62
2066,986,715
2067,694,26
2068,67,968
2069,854,262
2070,853,504
2071,15,917
2072,55,48
2073,231,106
2074,405,404
2075,709,989
2076,260,873
2077,412,904
2078,940,701
2079,513,83
2080,714,459
2081,762,256
2082,77,572
2083,386,576
2084,916,833
2085,738,757
2086,617,710
2087,343,85
2088,974,513
2089,94,611
2090,516,949
2091,412,321
2092,118,971
2093,235,349
2094,627,639
2095,278,414
2096,230,175
2097,373,386
2098,744,269
2099,971,81
2100,114,189
2101,110,821
2102,3,902
2103,187,256
2104,243,702
2105,836,4
2106,256,33
2107,608,772
2108,687,263
2109,491,129
2110,368,79
2111,549,820
2112,723,212
2113,878,435
2114,861,508
2115,923,743
2116,786,679
2117,408,87
2118,319,129
2119,851,54
2120,72,683
2121,424,531
2122,909,996
2123,822,361
2124,809,367
2125,477,266
2126,489,265
2127,328,334
2128,484,878
2129,434,302
2130,386,569
2131,179,19
2132,967,826
2133,906,648
2134,874,759
2135,0,261
2136,745,322
2137,559,887
2138,770,499
2139,797,298
