Index,src,snk
421,427,437
422,191,257
423,425,207
424,340,441
425,23,132
426,383,15
427,144,483
428,7,312
429,17,523
430,356,94
431,475,185
432,563,504
433,93,256
434,113,552
435,63,142
436,261,336
437,201,205
438,239,124
439,83,288
440,327,470
441,582,434
442,24,448
443,388,478
444,351,291
445,467,42
446,15,252
447,319,531
448,162,47
449,417,163
450,144,205
451,514,381
452,333,57
453,382,124
454,240,242
455,293,430
456,4,455
457,148,371
458,211,518
459,93,120
460,224,283
461,529,501
462,162,451
463,332,452
464,493,323
465,29,151
466,588,304
467,447,110
468,423,75
469,334,104
470,525,186
471,228,6
472,564,239
473,473,401
474,568,550
475,332,580
476,230,300
477,158,41
478,46,326
479,541,446
480,382,383
481,176,163
482,405,479
483,485,154
484,71,517
485,37,309
486,262,78
487,579,295
488,557,78
489,554,111
490,309,82
491,138,243
492,554,126
493,46,411
494,577,55
495,205,232
496,152,303
497,114,281
498,463,531
499,377,114
500,21,71
501,23,466
502,511,288
503,430,450
504,538,377
505,315,62
506,568,585
507,430,72
508,589,460
509,234,584
510,292,43
511,582,22
512,288,441
513,422,523
514,98,419
515,242,595
516,473,278
517,598,542
518,324,486
519,207,84
520,258,403
521,279,66
522,318,343
523,260,444
524,284,422
525,285,171
526,191,166
527,429,463
528,376,335
529,227,307
530,135,276
531,1,77
532,68,263
533,316,75
534,188,344
535,148,137
536,284,139
537,528,474
538,369,374
539,173,106
540,207,462
541,100,541
542,147,345
543,589,260
544,103,182
545,326,574
546,546,458
547,283,107
548,543,492
549,47,485
550,518,26
551,588,141
552,554,433
553,508,126
554,225,27
555,599,456
556,460,72
557,294,65
558,60,289
559,24,545
560,263,46
561,457,423
562,305,139
563,592,287
564,195,535
565,549,121
566,264,564
567,124,427
568,263,64
569,110,543
570,234,120
571,573,206
572,271,290
573,168,531
574,463,148
575,487,395
576,247,508
577,365,485
578,285,218
579,317,249
580,237,542
581,49,226
582,148,92
583,177,321
584,191,76
585,253,528
586,401,219
587,284,94
588,464,19
589,160,247
590,536,203
591,450,548
592,182,30
593,48,563
594,576,230
595,509,129
596,391,95
597,378,570
598,380,357
599,46,163
600,116,508
601,360,80
602,410,458
603,174,517
604,539,454
605,89,244
606,393,569
607,70,532
608,299,30
609,463,583
610,461,204
611,234,43
612,580,284
613,240,336
614,210,303
615,5,84
616,37,184
617,222,78
618,417,551
619,339,71
620,590,559
621,44,421
622,4,304
623,369,213
624,66,127
625,495,280
626,598,360
627,362,583
628,97,450
629,536,310
630,77,366
631,459,56
632,531,362
633,343,256
634,128,249
635,99,268
636,173,504
637,19,172
638,145,86
639,418,140
640,318,298
641,362,117
642,79,405
643,169,471
644,457,564
645,223,205
646,591,164
647,115,98
648,528,4
649,200,521
650,38,481
651,597,79
652,80,407
653,592,135
654,579,212
655,353,491
656,256,423
657,20,179
658,32,394
659,352,410
660,79,259
661,216,110
662,93,387
663,115,412
664,270,577
665,589,453
666,83,292
667,30,362
668,570,77
669,183,384
670,552,276
671,383,67
672,379,6
673,168,129
674,106,179
675,556,189
676,79,478
677,557,395
678,202,489
679,67,71
680,557,561
681,264,282
682,78,191
683,451,173
684,127,381
685,116,160
686,73,545
687,476,397
688,289,178
689,487,6
690,388,449
691,492,462
692,535,12
693,525,369
694,509,249
695,71,112
696,557,28
697,378,44
698,229,114
699,414,344
700,471,195
701,49,383
702,183,252
703,8,135
704,77,180
705,424,360
706,289,14
707,113,380
708,345,258
709,568,552
710,187,480
711,139,112
712,240,194
713,450,49
714,209,353
715,410,480
716,477,24
717,111,344
718,486,186
719,146,501
720,233,170
721,270,141
722,263,243
723,574,260
724,306,135
725,581,481
726,595,276
727,137,365
728,357,529
729,351,588
730,40,449
731,74,497
732,257,191
733,581,420
734,45,514
735,168,323
736,344,94
737,135,283
738,381,509
739,469,82
740,539,112
741,333,585
742,541,466
743,433,235
744,156,127
745,364,45
746,426,233
747,37,72
748,138,341
749,419,575
750,161,390
751,319,48
752,432,423
753,590,160
754,151,543
755,140,167
756,552,401
757,139,360
758,470,567
759,62,272
760,315,2
761,143,200
762,544,253
763,199,513
764,201,553
765,337,298
766,312,11
767,445,189
768,225,551
769,489,406
770,222,509
771,145,11
772,236,506
773,514,469
774,105,298
775,220,79
776,451,216
777,167,381
778,323,589
779,383,387
780,548,401
781,132,590
782,463,110
783,113,340
784,585,507
785,557,333
786,422,352
787,399,453
788,565,432
789,590,41
790,435,100
791,177,547
792,28,425
793,293,315
794,304,226
795,233,327
796,100,235
797,220,267
798,301,562
799,455,268
800,60,222
801,585,155
802,499,384
803,68,175
804,442,373
805,42,159
806,43,584
807,160,171
808,556,246
809,57,405
810,274,543
811,176,114
812,121,222
813,453,223
814,401,569
815,105,56
816,166,218
817,525,331
818,262,412
819,103,360
820,533,493
821,138,259
822,152,29
823,281,323
824,319,292
825,509,354
826,61,427
827,155,497
828,82,366
829,278,538
830,105,431
831,418,505
832,163,510
833,301,453
834,205,448
835,267,74
836,549,476
837,309,472
838,511,531
839,122,391
840,214,390
841,240,238
842,120,256
843,66,178
844,391,339
845,149,265
846,172,275
847,155,10
848,292,97
849,175,103
850,132,417
851,197,85
852,156,54
853,508,347
854,48,222
855,273,435
856,4,285
857,135,338
858,321,247
859,597,537
860,576,374
861,231,526
862,472,227
863,394,169
864,537,366
865,407,57
866,427,265
867,589,512
868,339,570
869,19,176
870,546,241
871,377,189
872,139,25
873,430,29
874,271,252
875,73,253
876,180,383
877,131,431
878,590,411
879,509,390
880,484,558
881,344,284
882,311,242
883,105,195
884,318,549
885,514,386
886,51,160
887,207,25
888,590,392
889,418,7
890,570,524
891,463,364
892,563,188
893,191,385
894,519,247
895,86,502
896,367,475
897,495,508
898,343,555
899,328,230
900,467,234
901,351,154
902,321,355
903,15,486
904,133,572
905,367,174
906,385,203
907,241,493
908,233,597
909,513,572
910,258,134
911,470,59
912,525,381
913,0,361
914,383,219
915,384,544
916,568,509
917,96,444
918,83,232
919,288,160
920,312,28
921,136,242
922,125,296
923,365,178
924,93,429
925,28,3
926,542,282
927,577,540
928,25,296
929,307,268
930,194,128
931,506,306
932,441,596
933,508,20
934,522,44
935,402,211
936,144,8
937,281,50
938,578,494
939,4,330
940,288,534
941,93,264
942,452,228
943,257,517
944,462,193
945,509,387
946,45,227
947,551,49
948,525,196
949,93,103
950,73,346
951,295,151
952,228,470
953,98,430
954,245,35
955,414,132
956,451,533
957,493,68
958,516,526
959,589,422
960,578,196
961,331,455
962,73,325
963,392,126
964,66,279
965,337,464
966,100,534
967,57,64
968,409,28
969,441,161
970,260,320
971,12,341
972,251,413
973,339,509
974,539,93
975,419,213
976,23,544
977,208,153
978,343,358
979,6,314
980,391,39
981,70,198
982,115,154
983,476,199
984,485,284
985,586,382
986,549,104
987,255,588
988,485,391
989,367,301
990,430,208
991,288,346
992,116,217
993,369,506
994,8,75
995,490,277
996,450,421
997,405,292
998,115,139
999,498,494
1000,476,193
1001,491,582
1002,315,525
1003,130,214
1004,425,182
1005,362,189
1006,576,320
1007,329,36
1008,530,495
1009,356,25
1010,56,284
1011,465,23
1012,279,280
1013,48,441
1014,70,495
1015,100,234
1016,329,441
1017,153,150
1018,593,272
1019,573,548
1020,160,426
1021,166,502
1022,406,78
1023,240,363
1024,163,175
1025,279,78
1026,526,341
1027,95,97
1028,588,469
1029,411,310
1030,159,543
1031,188,289
1032,471,474
1033,535,536
1034,457,446
1035,262,206
1036,80,247
1037,447,288
1038,110,280
1039,527,171
1040,164,45
1041,465,583
1042,101,207
1043,453,193
1044,201,485
1045,303,329
1046,516,135
1047,405,270
1048,40,193
1049,372,565
1050,387,389
1051,207,482
1052,337,545
1053,233,237
1054,574,401
1055,444,392
1056,132,372
1057,582,71
1058,143,222
1059,155,18
1060,537,147
1061,361,526
1062,512,131
1063,152,92
1064,424,382
1065,382,409
1066,279,482
1067,172,554
1068,453,442
1069,380,2
1070,392,578
1071,271,209
1072,281,282
1073,425,136
1074,425,234
1075,115,436
1076,131,560
1077,110,439
1078,239,64
1079,424,2
1080,309,130
1081,366,569
1082,327,181
1083,452,267
1084,230,306
1085,154,236
1086,279,401
1087,34,560
1088,532,129
1089,472,590
1090,296,362
1091,13,592
1092,422,580
1093,115,210
1094,75,593
1095,155,8
1096,135,170
1097,518,256
1098,584,44
1099,474,203
1100,263,541
1101,284,462
1102,111,389
1103,586,118
1104,505,209
1105,208,540
1106,394,20
1107,115,363
1108,258,452
1109,431,158
1110,5,30
1111,121,522
1112,432,549
1113,369,166
1114,185,21
1115,559,351
1116,341,16
1117,21,346
1118,322,75
1119,86,318
1120,227,455
1121,400,365
1122,320,527
1123,121,353
1124,169,124
1125,7,408
1126,176,352
1127,101,140
1128,537,288
1129,533,182
1130,195,350
1131,253,364
1132,27,275
1133,301,354
1134,103,99
1135,374,360
1136,314,323
1137,331,550
1138,5,42
1139,261,381
1140,254,206
1141,112,326
1142,326,402
1143,393,118
1144,418,331
1145,599,149
1146,404,167
1147,266,5
1148,522,3
1149,195,139
1150,251,552
1151,318,155
1152,277,368
1153,333,201
1154,332,462
1155,30,89
1156,564,495
1157,589,564
1158,259,326
1159,350,251
1160,288,167
1161,475,202
1162,544,382
1163,501,209
1164,392,505
1165,510,30
1166,518,430
1167,333,178
1168,528,55
1169,89,92
1170,541,270
1171,446,598
1172,220,57
1173,486,415
1174,283,381
1175,264,457
1176,290,421
1177,66,173
1178,463,297
1179,295,266
1180,132,142
1181,290,230
1182,290,231
1183,472,244
1184,576,557
1185,209,449
1186,468,561
1187,514,113
1188,27,237
1189,241,87
1190,190,106
1191,445,582
1192,557,211
1193,546,210
1194,319,276
1195,288,527
1196,77,353
1197,378,359
1198,243,418
1199,342,487
1200,400,206
1201,234,479
1202,316,504
1203,221,138
1204,334,427
1205,555,32
1206,357,266
1207,389,142
1208,43,329
1209,205,177
1210,75,99
1211,511,386
1212,266,292
1213,391,37
1214,547,31
1215,95,350
1216,78,121
1217,541,588
1218,502,514
1219,587,109
1220,130,216
1221,68,389
1222,224,143
1223,565,480
1224,441,109
1225,453,334
1226,56,246
1227,400,234
1228,362,288
1229,74,61
1230,453,187
1231,490,226
1232,599,218
1233,204,454
1234,565,135
1235,465,70
1236,169,210
1237,189,31
1238,472,564
1239,599,537
1240,114,116
1241,312,539
1242,474,491
1243,176,139
1244,300,341
1245,334,16
1246,281,58
1247,258,227
1248,192,323
1249,22,215
1250,88,222
1251,49,267
1252,333,352
1253,385,167
1254,394,589
1255,273,408
1256,434,499
1257,97,100
1258,485,349
1259,157,517
1260,597,301
1261,337,231
1262,68,503
1263,549,100
1264,390,393
1265,514,494
1266,168,295
1267,323,428
1268,111,422
1269,143,532
1270,170,490
1271,153,464
1272,234,595
1273,434,547
1274,201,38
1275,175,493
1276,369,379
1277,555,386
1278,304,557
1279,475,279
1280,513,546
1281,253,376
1282,166,232
1283,255,309
1284,381,125
1285,183,572
1286,357,404
1287,450,92
1288,78,436
1289,581,461
1290,400,96
1291,223,204
1292,245,443
1293,101,221
1294,190,510
1295,393,122
1296,506,131
1297,232,179
1298,488,363
1299,344,339
1300,589,509
1301,526,366
1302,422,131
1303,173,535
1304,339,570
1305,259,145
1306,552,358
1307,258,212
1308,89,95
1309,350,32
1310,113,203
1311,374,226
1312,297,378
1313,582,7
1314,356,597
1315,80,549
1316,200,579
1317,175,459
1318,74,69
1319,415,173
1320,590,371
1321,22,58
1322,154,315
1323,339,473
1324,453,275
1325,104,493
1326,539,247
1327,209,496
1328,234,588
1329,302,518
1330,99,94
1331,413,309
1332,22,513
1333,260,67
1334,306,528
1335,236,17
1336,112,455
1337,313,332
1338,253,503
1339,298,409
1340,76,514
1341,10,363
1342,544,452
1343,305,361
1344,356,45
1345,49,584
1346,98,286
1347,104,478
1348,464,30
1349,173,522
1350,596,163
1351,539,314
1352,366,564
1353,131,16
1354,46,427
1355,309,491
1356,238,251
1357,378,342
1358,220,294
1359,139,416
1360,562,482
1361,194,363
1362,244,263
1363,254,167
1364,491,211
1365,323,306
1366,279,124
1367,298,151
1368,433,354
1369,253,174
1370,313,322
1371,513,217
1372,41,407
1373,343,246
1374,176,368
1375,434,55
1376,2,526
1377,232,509
1378,253,101
1379,228,46
1380,535,126
1381,40,225
1382,428,414
1383,89,190
1384,431,137
1385,562,284
1386,161,484
1387,574,234
1388,211,466
1389,566,552
1390,98,554
1391,282,3
1392,382,224
1393,68,380
1394,47,400
1395,77,438
1396,103,487
1397,209,92
1398,493,114
1399,11,18
1400,150,71
1401,296,23
1402,482,124
1403,3,417
1404,286,476
1405,361,190
1406,68,524
1407,318,590
1408,531,497
1409,456,560
1410,308,224
1411,420,173
1412,67,482
1413,446,374
1414,103,377
1415,553,74
1416,282,178
1417,422,285
1418,414,72
1419,533,357
1420,565,245
1421,77,352
1422,241,567
1423,466,486
1424,317,255
1425,161,514
1426,284,307
1427,229,3
1428,176,598
1429,343,211
1430,48,130
1431,506,4
1432,350,544
1433,169,553
1434,381,322
1435,258,233
1436,45,365
1437,371,320
1438,389,89
1439,535,16
1440,294,470
1441,321,287
1442,508,94
1443,301,478
1444,185,540
1445,129,13
1446,88,53
1447,576,40
1448,33,6
1449,284,465
1450,319,419
1451,303,503
1452,50,28
1453,72,39
1454,147,84
1455,90,410
1456,37,199
1457,470,130
1458,441,492
1459,523,530
1460,242,491
1461,357,94
1462,565,496
1463,46,413
1464,574,239
1465,111,41
1466,582,247
1467,345,265
1468,242,496
1469,261,229
1470,262,454
1471,239,461
1472,430,526
1473,22,188
1474,455,528
1475,241,126
1476,136,250
1477,440,376
1478,435,316
1479,262,427
1480,470,545
1481,205,6
1482,100,139
1483,409,332
1484,579,66
1485,552,566
1486,530,284
1487,550,448
1488,438,64
1489,369,424
1490,511,293
1491,428,429
1492,582,335
1493,97,311
1494,301,369
1495,225,159
1496,291,271
1497,561,228
1498,133,49
1499,408,461
1500,570,535
1501,295,503
1502,374,277
1503,233,552
1504,119,67
1505,453,227
1506,427,327
1507,263,234
1508,258,269
1509,584,88
1510,169,241
1511,509,485
1512,459,445
1513,536,283
1514,60,328
1515,326,134
1516,280,544
1517,382,234
1518,367,296
1519,271,180
1520,71,216
1521,434,481
1522,214,426
1523,394,233
1524,165,510
1525,200,507
1526,147,542
1527,137,128
1528,592,31
1529,128,166
1530,122,226
1531,565,449
1532,561,307
1533,599,412
1534,45,572
1535,558,554
1536,434,374
1537,230,327
1538,414,126
1539,205,291
1540,102,142
1541,258,321
1542,5,295
1543,402,137
1544,484,466
1545,251,554
1546,189,537
1547,90,254
1548,461,480
1549,510,344
1550,46,355
1551,224,197
1552,135,175
1553,22,538
1554,250,561
1555,463,320
1556,401,26
1557,191,506
1558,309,443
1559,203,540
1560,415,454
1561,391,48
1562,73,235
1563,288,472
1564,577,503
1565,303,337
1566,381,167
1567,558,491
1568,313,232
1569,118,291
1570,154,497
1571,293,514
1572,27,473
1573,495,185
1574,168,322
1575,459,165
1576,485,532
1577,214,186
1578,134,516
1579,228,66
1580,169,515
1581,320,86
1582,201,99
1583,378,536
1584,92,140
1585,25,115
1586,330,449
1587,70,330
1588,314,390
1589,203,104
1590,411,341
1591,523,276
1592,83,76
1593,262,79
1594,414,109
1595,481,506
1596,59,303
1597,131,424
1598,137,340
1599,529,4
1600,573,418
1601,105,307
1602,390,222
1603,588,421
1604,313,349
1605,169,475
1606,170,541
1607,205,423
1608,19,27
1609,179,295
1610,327,386
1611,464,176
1612,169,96
1613,254,168
1614,366,507
1615,314,61
1616,135,199
1617,395,242
1618,179,260
1619,417,521
1620,328,589
1621,584,263
1622,590,62
1623,164,559
1624,127,368
1625,302,485
1626,444,394
1627,7,77
1628,367,355
1629,417,584
1630,118,261
1631,531,266
1632,24,177
1633,438,212
1634,393,442
1635,262,599
1636,272,482
1637,588,405
1638,461,437
1639,422,121
1640,425,446
1641,48,79
1642,86,480
1643,129,315
1644,209,45
1645,301,584
1646,540,143
1647,559,164
1648,485,114
1649,86,512
1650,257,41
1651,404,507
1652,379,303
1653,303,543
1654,103,144
1655,120,209
1656,250,270
1657,306,397
1658,202,316
1659,49,237
1660,292,384
1661,45,383
1662,8,284
1663,356,466
1664,584,297
1665,273,512
1666,580,503
1667,294,187
1668,49,433
1669,420,537
1670,298,165
1671,227,27
1672,49,555
1673,201,57
1674,349,260
1675,318,379
1676,228,499
1677,288,599
1678,62,104
1679,451,225
1680,353,196
1681,408,172
1682,319,190
1683,69,53
1684,369,427
1685,484,386
1686,598,231
1687,291,360
1688,383,505
1689,423,118
1690,69,437
1691,530,549
1692,130,44
1693,580,255
1694,18,599
1695,561,579
1696,67,150
1697,296,285
1698,91,86
1699,577,517
1700,481,592
1701,367,83
1702,32,162
1703,105,590
1704,391,276
1705,565,579
1706,10,510
1707,118,145
1708,129,489
1709,126,64
1710,448,48
1711,134,131
1712,352,95
1713,91,336
1714,321,516
1715,131,285
1716,216,131
1717,481,402
1718,532,115
1719,149,18
1720,474,159
1721,452,598
1722,366,544
1723,118,487
1724,138,394
1725,516,62
1726,523,244
1727,174,387
1728,361,304
1729,539,549
1730,374,587
1731,432,1
1732,241,266
1733,531,428
1734,193,42
1735,119,19
1736,282,397
1737,462,81
1738,186,238
1739,61,596
1740,258,195
1741,74,197
1742,203,579
1743,369,62
1744,173,366
1745,566,104
1746,384,250
1747,25,316
1748,523,520
1749,56,368
1750,177,213
1751,22,78
1752,568,164
1753,584,176
1754,41,103
1755,244,418
1756,271,148
1757,166,4
1758,273,28
1759,499,272
1760,561,253
1761,565,396
1762,172,161
1763,206,167
1764,266,184
1765,68,256
1766,366,355
1767,430,418
1768,531,123
1769,597,447
1770,70,163
1771,599,107
1772,194,398
1773,28,44
1774,97,287
1775,424,384
1776,558,419
1777,301,189
1778,533,558
1779,326,483
1780,69,175
1781,209,301
1782,161,12
1783,337,500
1784,386,321
1785,116,95
1786,565,407
1787,463,469
1788,356,260
1789,532,580
1790,168,314
1791,76,494
1792,97,375
1793,62,68
1794,155,62
1795,305,596
1796,92,148
1797,564,223
1798,474,468
1799,222,70
1800,86,578
1801,45,494
1802,523,321
1803,72,335
1804,100,447
1805,519,157
1806,362,483
1807,138,275
1808,225,86
1809,480,230
1810,70,565
1811,537,154
1812,4,49
1813,406,232
1814,88,77
1815,210,123
1816,74,487
1817,510,4
1818,428,423
1819,411,583
1820,537,337
1821,476,52
1822,579,252
1823,518,414
1824,82,46
1825,455,316
1826,161,237
1827,293,484
1828,241,153
1829,95,19
1830,24,453
1831,224,194
1832,556,274
1833,171,485
1834,463,448
1835,125,380
1836,550,259
1837,202,97
1838,450,106
1839,99,105
1840,470,417
1841,392,233
1842,30,344
1843,182,177
1844,334,186
1845,247,286
1846,417,442
1847,203,210
1848,163,264
1849,266,498
1850,558,390
1851,402,295
1852,362,171
1853,114,60
1854,88,291
1855,351,415
1856,573,14
1857,464,382
1858,379,193
1859,508,331
1860,48,23
1861,246,469
1862,302,133
1863,72,170
1864,19,30
1865,53,486
1866,183,596
1867,100,111
1868,455,528
1869,144,9
1870,50,58
1871,289,429
1872,294,61
1873,373,203
1874,281,155
1875,29,544
1876,490,562
1877,516,447
1878,205,540
1879,599,324
1880,463,393
1881,149,315
1882,441,165
1883,272,265
1884,336,162
1885,433,546
1886,346,35
1887,216,402
1888,342,472
1889,400,576
1890,108,542
1891,89,269
1892,573,316
1893,239,150
1894,499,118
1895,518,43
1896,240,359
1897,381,228
1898,361,146
1899,6,554
1900,122,425
1901,424,423
1902,217,257
1903,171,267
1904,463,44
1905,574,176
1906,581,28
1907,323,304
1908,342,432
1909,80,211
1910,292,217
1911,37,225
1912,185,28
1913,300,557
1914,510,334
1915,154,156
1916,568,486
1917,102,421
1918,485,220
1919,115,356
1920,525,572
1921,470,369
1922,367,412
1923,570,505
1924,366,173
1925,133,377
1926,176,142
1927,337,350
1928,530,279
1929,171,222
1930,457,366
1931,421,16
1932,426,37
1933,499,136
1934,584,106
1935,201,432
1936,579,168
1937,208,421
1938,37,196
1939,400,310
1940,92,31
1941,557,468
1942,526,10
1943,250,454
1944,171,464
1945,29,147
1946,104,167
1947,272,119
1948,166,201
1949,83,547
1950,505,544
1951,453,541
1952,452,23
1953,522,546
1954,490,493
1955,525,403
1956,67,111
1957,115,178
1958,514,112
1959,338,162
1960,371,117
1961,531,280
1962,222,378
1963,369,35
1964,516,347
1965,391,238
1966,595,297
1967,577,163
1968,480,531
1969,465,64
1970,474,104
1971,581,161
1972,514,492
1973,294,529
1974,444,588
1975,448,407
1976,234,305
1977,525,405
1978,595,193
1979,379,58
1980,80,70
1981,253,475
1982,576,80
1983,244,180
1984,287,387
1985,441,471
1986,308,141
1987,361,170
1988,448,101
1989,424,390
1990,576,220
1991,555,282
1992,281,44
1993,414,484
1994,327,489
1995,110,540
1996,32,566
1997,183,202
1998,374,573
1999,446,259
2000,543,400
2001,409,233
2002,172,421
2003,230,227
2004,141,329
2005,462,125
2006,416,427
2007,159,194
2008,237,242
2009,134,279
2010,319,382
2011,238,313
2012,369,377
2013,470,312
2014,108,202
2015,0,340
2016,565,105
2017,590,128
2018,361,406
2019,189,574
2020,301,513
2021,462,458
2022,314,305
2023,168,477
2024,172,423
2025,361,439
2026,233,379
2027,526,448
2028,428,468
2029,441,577
2030,260,308
2031,121,573
2032,525,444
2033,561,255
2034,262,329
2035,106,21
2036,590,9
2037,209,139
2038,562,52
2039,523,15
2040,38,460
2041,77,364
2042,288,146
2043,294,491
2044,554,597
2045,62,215
2046,43,547
2047,220,51
2048,273,4
2049,261,87
2050,514,361
2051,391,135
2052,586,390
2053,378,534
2054,382,76
2055,201,27
2056,7,5
2057,140,335
2058,509,467
2059,286,532
2060,589,499
2061,526,45
2062,391,515
2063,154,226
2064,596,575
2065,278,289
2066,275,199
2067,2,75
2068,417,542
2069,245,198
2070,13,368
2071,321,369
2072,508,178
2073,367,464
2074,211,454
2075,76,497
2076,44,319
2077,423,536
2078,88,566
2079,488,454
2080,423,497
2081,286,253
2082,127,455
2083,289,429
2084,357,576
2085,490,148
2086,587,573
2087,90,220
2088,598,125
2089,324,269
2090,333,276
2091,489,110
2092,124,113
2093,385,243
2094,503,259
2095,304,298
2096,565,378
2097,499,446
2098,77,590
2099,369,434
2100,224,315
2101,497,465
2102,468,424
2103,535,500
2104,256,477
2105,169,200
2106,151,6
2107,166,350
2108,397,367
2109,121,586
2110,273,86
2111,103,393
2112,15,436
2113,507,476
2114,394,8
2115,222,399
2116,9,240
2117,392,79
2118,230,467
2119,521,517
2120,83,327
2121,499,173
2122,241,181
2123,174,468
2124,177,540
2125,368,560
2126,19,447
2127,411,382
2128,531,478
2129,345,469
2130,499,459
2131,295,542
2132,68,442
2133,81,490
2134,508,462
2135,70,161
2136,510,157
2137,208,24
2138,231,511
2139,220,297
