Index,src,snk
356,36,38
357,77,34
358,64,44
359,68,0
360,55,4
361,54,72
362,53,48
363,21,30
364,77,68
365,77,35
366,34,19
367,21,34
368,5,87
369,4,22
370,64,79
371,63,7
372,95,2
373,85,29
374,84,82
375,85,10
376,77,79
377,84,85
378,92,97
379,96,58
380,16,52
381,45,41
382,38,75
383,6,39
384,73,93
385,73,77
386,77,70
387,71,43
388,49,99
389,31,72
390,40,4
391,83,54
392,82,35
393,11,85
394,21,95
395,55,93
396,4,10
397,24,30
398,31,5
399,64,91
400,83,55
401,32,27
402,65,63
403,18,51
404,18,44
405,54,83
406,42,49
407,99,31
408,70,4
409,47,88
410,46,44
411,73,38
412,28,31
413,54,32
414,74,80
415,49,39
416,45,60
417,92,24
418,85,48
419,9,35
420,97,68
421,82,80
422,74,56
423,96,10
424,49,1
425,2,22
426,80,0
427,91,22
428,9,98
429,88,52
430,17,54
431,76,99
432,21,67
433,73,49
434,26,91
435,14,39
436,85,68
437,39,44
438,51,87
439,76,70
440,18,93
441,22,91
442,99,6
443,80,55
444,51,3
445,55,64
446,59,85
447,65,36
448,9,6
449,54,18
450,89,92
451,14,8
452,31,21
453,43,96
454,14,13
455,65,70
456,2,45
457,38,76
458,76,45
459,77,76
460,37,28
461,29,50
462,37,51
463,35,58
464,45,83
465,32,89
466,48,58
467,15,47
468,83,9
469,89,31
470,21,82
471,78,50
472,48,15
473,45,3
474,34,77
475,70,62
476,28,84
477,89,71
478,76,5
479,37,11
480,77,24
481,76,48
482,69,66
483,18,14
484,42,43
485,76,70
486,76,74
487,99,95
488,38,73
489,5,79
490,27,81
491,13,0
492,34,63
493,76,33
494,25,21
495,73,86
496,86,51
497,34,18
498,9,38
499,35,95
500,77,8
501,52,83
502,69,76
503,52,98
504,30,21
505,54,48
506,4,82
507,91,99
508,77,82
509,28,3
510,84,60
511,25,15
512,31,54
513,80,42
514,38,98
515,85,78
516,89,27
517,95,77
518,5,77
519,77,11
520,65,36
521,58,99
522,15,59
523,80,2
524,23,71
525,9,28
526,38,56
527,73,46
528,77,57
529,45,19
530,4,83
531,92,74
532,38,43
533,4,12
534,49,17
535,20,88
536,70,2
537,41,43
538,72,25
539,89,48
540,98,21
541,38,31
542,35,80
543,72,97
544,95,9
545,4,83
546,15,64
547,81,46
548,32,62
549,48,24
550,70,49
551,30,45
552,40,46
553,82,32
554,39,95
555,20,31
556,18,90
557,29,60
558,47,12
559,17,64
560,79,65
561,5,35
562,76,19
563,54,77
564,39,79
565,26,94
566,73,37
567,32,72
568,55,83
569,10,48
570,72,24
571,75,57
572,51,59
573,95,66
574,29,75
575,29,62
576,65,97
577,18,98
578,9,76
579,91,87
580,37,46
581,7,80
582,73,72
583,34,97
584,61,5
585,37,38
586,32,31
587,7,27
588,41,53
589,70,60
590,14,21
591,43,8
592,85,94
593,89,66
594,80,23
595,55,93
596,64,43
597,9,1
598,91,76
599,77,56
600,43,58
601,2,88
602,77,18
603,89,77
604,14,92
605,18,44
606,35,22
607,35,40
608,99,6
609,92,77
610,49,38
611,17,47
612,43,7
613,74,64
614,81,57
615,91,33
616,7,96
617,71,54
618,68,6
619,41,10
620,83,41
621,72,65
622,53,44
623,64,42
624,55,54
625,72,12
626,30,20
627,48,20
628,65,60
629,98,75
630,43,4
631,49,25
632,5,82
633,35,20
634,52,80
635,53,31
636,37,45
637,30,82
638,9,40
639,92,0
640,1,86
641,28,42
642,65,64
643,30,63
644,59,32
645,71,10
646,74,19
647,64,60
648,86,99
649,42,74
650,55,75
651,51,97
652,65,95
653,14,85
654,85,14
655,70,45
656,81,4
657,77,62
658,18,19
659,70,9
660,29,70
661,63,68
662,18,71
663,9,48
664,51,71
665,42,71
666,15,9
667,18,74
668,34,82
669,66,83
670,14,64
671,21,22
672,17,18
673,78,59
674,80,58
675,32,25
676,30,12
677,59,62
678,55,90
679,83,64
680,9,69
681,82,55
682,99,19
683,26,47
684,68,92
685,5,26
686,95,96
687,30,40
688,4,76
689,82,42
690,32,44
691,14,9
692,31,79
693,52,92
694,54,92
695,34,73
696,12,93
697,77,6
698,84,50
699,23,57
700,37,18
701,52,2
702,82,7
703,37,21
704,69,20
705,14,9
706,18,78
707,9,14
708,14,99
709,28,56
710,9,95
711,78,91
712,56,57
713,64,53
714,73,7
715,5,50
716,10,2
717,6,28
718,88,64
719,18,83
720,75,39
721,35,40
722,30,68
723,93,60
724,92,37
725,35,37
726,34,49
727,61,58
728,9,29
729,47,76
730,17,41
731,65,34
732,70,60
733,98,27
734,32,49
735,35,42
736,74,85
737,73,14
738,47,34
739,62,24
740,12,8
741,70,6
742,91,81
743,3,4
744,77,74
745,5,60
746,39,7
747,56,17
748,12,78
749,49,48
750,31,6
751,5,69
752,54,35
753,9,17
754,82,83
755,14,7
756,30,37
757,39,34
758,64,78
759,15,62
760,55,94
761,34,44
762,18,95
763,15,56
764,62,46
765,73,65
766,5,50
767,51,52
768,98,92
769,38,60
770,99,85
771,84,79
772,18,0
773,35,5
774,54,50
775,89,8
776,34,94
777,85,27
778,31,6
779,28,60
780,95,85
781,30,9
782,4,44
783,24,32
784,59,42
785,32,14
786,5,40
787,70,78
788,48,94
789,61,74
790,18,42
791,12,94
792,56,44
793,18,86
794,73,89
795,34,56
796,51,20
797,72,57
798,7,63
799,9,19
800,36,21
801,72,87
802,16,23
803,78,49
804,68,55
805,95,69
806,14,79
807,72,49
808,74,84
809,62,71
810,77,1
811,70,16
812,70,4
813,43,17
814,70,22
815,78,26
816,64,86
817,39,38
818,61,0
819,65,85
820,35,77
821,85,48
822,18,42
823,52,6
824,80,44
825,66,79
826,98,20
827,82,85
828,51,85
829,91,78
830,30,78
831,65,47
832,70,98
833,44,71
834,69,6
835,99,0
836,45,27
837,72,50
838,9,26
839,50,54
840,31,18
841,41,85
842,83,91
843,76,6
844,82,91
845,20,93
846,68,73
847,79,47
848,80,13
849,71,47
850,2,95
851,96,86
852,16,22
853,55,29
854,20,28
855,68,62
856,15,68
857,72,15
858,74,17
859,79,49
860,92,14
861,15,25
862,76,60
863,77,6
864,91,93
865,73,33
866,40,57
867,61,35
868,47,69
869,89,26
870,40,30
871,84,62
872,15,90
873,72,99
874,78,31
875,73,30
876,70,32
877,84,62
878,39,45
879,57,46
880,4,67
881,67,52
882,84,43
883,20,47
884,21,10
885,56,99
886,48,56
887,37,7
888,29,46
889,85,86
890,79,67
891,7,49
892,94,25
893,80,84
894,7,52
895,47,72
896,63,55
897,52,44
898,77,15
899,35,83
900,66,18
901,4,67
902,9,31
903,76,92
904,35,23
905,77,35
906,29,60
907,37,75
908,97,86
909,25,48
910,75,0
911,41,64
912,68,43
913,48,77
914,52,9
915,72,93
916,28,61
917,30,9
918,18,22
919,81,57
920,31,67
921,36,70
922,71,90
923,70,75
924,52,20
925,65,71
926,98,80
927,54,49
928,46,41
929,6,17
930,66,96
931,8,33
932,65,95
933,51,85
934,55,65
935,3,52
936,61,94
937,15,96
938,14,9
939,62,6
940,53,56
941,41,77
942,31,70
943,70,15
944,66,7
945,1,82
946,9,79
947,56,97
948,63,82
949,13,18
950,74,49
951,48,15
952,40,31
953,4,75
954,44,71
955,20,3
956,37,6
957,28,51
958,54,97
959,83,81
960,61,75
961,38,60
962,91,19
963,98,83
964,82,56
965,82,24
966,39,42
967,56,34
968,28,57
969,41,33
970,91,31
971,32,54
972,91,38
973,81,14
974,28,85
975,81,96
976,68,94
977,25,44
978,83,25
979,74,47
980,72,65
981,17,93
982,41,55
983,32,57
984,42,3
985,70,48
986,65,37
987,75,76
988,18,81
989,24,28
990,82,32
991,40,75
992,45,46
993,49,22
994,42,75
995,30,17
996,18,19
997,15,13
998,51,84
999,77,80
1000,52,71
1001,27,20
1002,54,58
1003,32,44
1004,92,22
1005,29,41
1006,84,55
1007,52,65
1008,32,88
1009,6,38
1010,5,34
1011,86,83
1012,84,56
1013,40,72
1014,69,46
1015,18,17
1016,76,89
1017,47,84
1018,82,78
1019,67,15
1020,80,95
1021,79,13
1022,96,92
1023,95,79
1024,73,83
1025,76,16
1026,30,38
1027,25,19
1028,64,11
1029,66,89
1030,20,32
1031,35,94
1032,70,33
1033,20,49
1034,32,67
1035,71,4
1036,89,87
1037,76,55
1038,26,80
1039,91,55
1040,67,59
1041,10,38
1042,58,39
1043,86,44
1044,64,50
1045,65,87
1046,55,35
1047,17,23
1048,61,41
1049,4,97
1050,48,0
1051,35,11
1052,64,75
1053,52,14
1054,89,95
1055,45,95
1056,79,77
1057,37,70
1058,78,19
1059,64,46
1060,84,0
1061,40,31
1062,75,46
1063,80,81
1064,63,20
1065,82,76
1066,73,76
1067,78,8
1068,20,90
1069,76,36
1070,42,82
1071,14,18
1072,21,32
1073,52,3
1074,80,6
1075,67,4
1076,21,61
1077,70,75
1078,88,78
1079,70,78
1080,77,71
1081,66,3
1082,51,2
1083,20,97
1084,66,65
1085,40,37
1086,55,33
1087,20,0
1088,20,71
1089,42,86
1090,9,76
1091,53,30
1092,17,12
1093,66,98
1094,65,43
1095,78,24
1096,38,60
1097,7,68
1098,82,96
1099,7,33
1100,78,22
1101,4,78
1102,52,58
1103,55,35
1104,67,23
1105,52,28
1106,49,33
1107,58,81
1108,32,17
1109,89,70
1110,74,35
1111,43,81
1112,22,55
1113,92,0
1114,80,33
1115,30,72
1116,39,43
1117,64,40
1118,68,54
1119,76,38
1120,65,88
1121,14,94
1122,20,63
1123,61,34
1124,80,0
1125,22,9
1126,35,58
1127,4,51
1128,30,72
1129,83,44
1130,61,43
1131,18,65
1132,48,55
1133,50,13
1134,51,39
1135,83,55
1136,7,27
1137,6,0
1138,78,35
1139,84,94
1140,78,49
1141,4,71
1142,73,72
1143,78,19
1144,52,23
1145,96,72
1146,45,69
1147,78,68
1148,9,41
1149,34,24
1150,66,73
1151,48,46
1152,70,11
1153,6,93
1154,6,18
1155,64,22
1156,25,45
1157,72,60
1158,72,52
1159,21,87
1160,91,19
1161,55,81
1162,35,7
1163,25,50
1164,37,28
1165,81,15
1166,38,76
1167,77,54
1168,68,37
1169,52,97
1170,85,6
1171,77,85
1172,91,15
1173,51,15
1174,45,14
1175,52,35
1176,9,91
1177,70,28
1178,77,46
1179,52,44
1180,30,60
1181,2,63
1182,62,87
1183,88,11
1184,77,49
1185,55,54
1186,40,98
1187,58,62
1188,81,16
1189,52,73
1190,74,79
1191,12,35
1192,84,29
1193,71,43
1194,85,98
1195,73,7
1196,41,36
1197,12,45
1198,18,22
1199,68,49
1200,96,57
1201,30,15
1202,54,94
1203,80,90
1204,13,33
1205,7,73
1206,12,87
1207,3,97
1208,70,38
1209,20,68
1210,70,51
1211,99,15
1212,21,36
1213,70,62
1214,43,36
1215,73,28
1216,42,41
1217,1,61
1218,25,67
1219,15,46
1220,95,90
1221,45,9
1222,82,12
1223,14,21
1224,55,61
1225,2,96
1226,16,9
1227,77,70
1228,94,30
1229,1,67
1230,9,13
1231,21,71
1232,30,45
1233,41,91
1234,72,56
1235,73,53
1236,7,58
1237,91,9
1238,9,65
1239,62,82
1240,31,19
1241,51,50
1242,20,31
1243,74,58
1244,12,3
1245,72,98
1246,34,55
1247,74,82
1248,89,61
1249,49,65
1250,86,56
1251,43,97
1252,91,47
1253,88,63
1254,17,75
1255,56,4
1256,71,12
1257,89,51
1258,66,79
1259,54,68
1260,16,28
1261,14,41
1262,5,8
1263,65,57
1264,3,85
1265,34,49
1266,54,24
1267,58,17
1268,51,74
1269,58,73
1270,29,34
1271,61,14
1272,78,23
1273,2,77
1274,1,88
1275,83,18
1276,78,24
1277,82,60
1278,38,65
1279,65,18
1280,78,40
1281,32,20
1282,69,15
1283,64,28
1284,28,98
1285,55,67
1286,29,37
1287,98,59
1288,84,73
1289,99,83
1290,83,77
1291,74,14
1292,36,59
1293,68,15
1294,37,67
1295,36,78
1296,38,92
1297,5,60
1298,77,7
1299,86,98
1300,83,1
1301,45,15
1302,49,10
1303,31,77
1304,16,10
1305,99,24
1306,70,35
1307,40,18
1308,49,58
1309,54,26
1310,54,61
1311,22,76
1312,15,53
1313,72,5
1314,47,81
1315,86,90
1316,98,67
1317,35,76
1318,92,66
1319,3,85
1320,22,30
1321,51,2
1322,20,56
1323,41,7
1324,42,14
1325,78,79
1326,73,83
1327,31,26
1328,53,4
1329,83,88
1330,73,6
1331,77,81
1332,78,98
1333,79,24
1334,70,31
1335,14,12
1336,70,67
1337,80,30
1338,32,91
1339,65,77
1340,69,7
1341,78,42
1342,52,55
1343,1,62
1344,91,31
1345,32,98
1346,14,10
1347,71,45
1348,14,17
1349,26,14
1350,31,82
1351,55,57
1352,7,99
1353,52,17
1354,78,90
1355,54,95
1356,82,36
1357,71,63
1358,36,54
1359,29,97
1360,48,4
1361,37,80
1362,25,36
1363,85,75
1364,67,35
1365,68,54
1366,83,38
1367,7,83
1368,75,42
1369,62,26
1370,25,64
1371,9,2
1372,74,76
1373,26,29
1374,68,76
1375,30,74
1376,49,50
1377,55,84
1378,51,64
1379,49,84
1380,68,46
1381,55,86
1382,65,12
1383,69,40
1384,54,55
1385,95,77
1386,35,34
1387,98,9
1388,20,76
1389,82,68
1390,7,48
1391,20,62
1392,38,5
1393,79,71
1394,4,77
1395,38,97
1396,82,21
1397,31,44
1398,71,86
1399,96,75
1400,76,6
1401,31,84
1402,87,6
1403,34,31
1404,31,16
1405,51,36
1406,15,90
1407,34,59
1408,20,17
1409,65,39
1410,41,57
1411,38,30
1412,45,25
1413,59,98
1414,69,27
1415,70,36
1416,15,61
1417,25,19
1418,70,76
1419,28,11
1420,73,20
1421,30,38
1422,77,27
1423,50,44
1424,41,30
1425,70,56
1426,68,27
1427,76,29
1428,18,27
1429,57,71
1430,53,18
1431,47,77
1432,34,36
1433,76,6
1434,91,48
1435,76,24
1436,72,18
1437,73,20
1438,91,38
1439,91,5
1440,5,78
1441,79,98
1442,64,40
1443,85,57
1444,83,32
1445,69,85
1446,31,58
1447,43,57
1448,15,21
1449,37,90
1450,89,39
1451,43,78
1452,51,28
1453,75,96
1454,49,43
1455,81,62
1456,20,10
1457,43,2
1458,55,75
1459,49,54
1460,21,17
1461,61,91
1462,37,8
1463,79,75
1464,51,70
1465,15,17
1466,92,87
1467,82,5
1468,18,2
1469,82,73
1470,79,0
1471,9,38
1472,70,63
1473,15,69
1474,78,5
1475,5,89
1476,72,10
1477,42,66
1478,80,4
1479,51,32
1480,56,51
1481,89,66
1482,56,58
1483,4,10
1484,20,27
1485,88,11
1486,68,28
1487,4,89
1488,64,40
1489,78,66
1490,98,6
1491,28,23
1492,21,6
1493,54,80
1494,91,18
1495,51,30
1496,30,94
1497,73,62
1498,18,43
1499,9,91
1500,86,93
1501,65,81
1502,78,24
1503,18,50
1504,18,86
1505,80,3
1506,59,17
1507,35,9
1508,52,31
1509,35,86
1510,84,45
1511,76,39
1512,51,89
1513,29,1
1514,25,33
1515,82,3
1516,84,3
1517,89,19
1518,56,45
1519,68,4
1520,48,70
1521,87,12
1522,36,67
1523,82,75
1524,54,69
1525,70,17
1526,74,18
1527,84,89
1528,36,84
1529,48,74
1530,77,37
1531,92,48
1532,30,48
1533,78,95
1534,15,39
1535,5,43
1536,14,94
1537,18,16
1538,34,54
1539,26,56
1540,51,53
1541,89,55
1542,4,66
1543,83,85
1544,4,17
1545,22,79
1546,69,70
1547,32,76
1548,9,44
1549,30,80
1550,19,90
1551,85,31
1552,65,37
1553,21,85
1554,31,34
1555,79,24
1556,80,51
1557,4,96
1558,42,84
1559,92,49
1560,89,87
1561,52,41
1562,18,94
1563,31,54
1564,6,15
1565,4,78
1566,29,58
1567,35,87
1568,18,60
1569,89,63
1570,35,70
1571,91,1
1572,89,50
1573,30,85
1574,5,46
1575,36,39
1576,18,62
1577,78,32
1578,42,35
1579,7,19
1580,47,12
1581,98,67
1582,68,53
1583,4,97
1584,59,77
1585,65,10
1586,12,98
1587,77,99
1588,1,11
1589,35,6
1590,18,40
1591,51,28
1592,14,67
1593,14,2
1594,71,92
1595,78,25
1596,17,51
1597,9,99
1598,91,70
1599,31,82
1600,87,67
1601,48,51
1602,70,36
1603,73,82
1604,74,61
1605,72,4
1606,37,68
1607,39,5
1608,13,69
1609,32,96
1610,68,70
1611,41,36
1612,16,91
1613,80,96
1614,66,77
1615,22,83
1616,71,65
1617,5,6
1618,14,78
1619,83,76
1620,80,73
1621,31,23
1622,15,93
1623,11,58
1624,22,85
1625,9,41
1626,67,70
1627,65,21
1628,71,18
1629,74,62
1630,56,89
1631,14,36
1632,34,33
1633,69,30
1634,78,85
1635,28,85
1636,91,65
1637,43,38
1638,64,13
1639,96,42
1640,35,14
1641,85,40
1642,82,85
1643,78,21
1644,47,94
1645,35,7
1646,31,60
1647,31,64
1648,40,47
1649,90,40
1650,91,14
1651,73,21
1652,68,36
1653,16,97
1654,98,3
1655,27,5
1656,11,29
1657,64,17
1658,68,99
1659,81,6
1660,69,5
1661,46,88
1662,28,37
1663,36,9
1664,12,74
1665,92,81
1666,39,72
1667,30,33
1668,35,60
1669,25,45
1670,82,16
1671,76,6
1672,15,47
1673,69,81
1674,59,28
1675,13,60
1676,52,92
1677,69,67
1678,95,17
1679,72,38
1680,88,5
1681,96,99
1682,78,56
1683,91,35
1684,37,11
1685,25,60
1686,79,31
1687,77,30
1688,56,6
1689,58,31
1690,32,91
1691,99,42
1692,95,52
1693,13,2
1694,51,73
1695,14,85
1696,69,79
1697,73,69
1698,79,29
1699,30,33
1700,5,99
1701,40,56
1702,59,71
1703,72,51
1704,12,11
1705,64,32
1706,64,72
1707,79,29
1708,73,57
1709,78,28
1710,54,39
1711,28,90
1712,63,23
1713,92,46
1714,21,90
1715,15,75
1716,43,3
1717,15,14
1718,63,39
1719,78,51
1720,20,33
1721,64,0
1722,37,97
1723,47,70
1724,92,69
1725,14,53
1726,52,98
1727,70,66
1728,13,79
1729,5,25
1730,37,46
1731,59,88
1732,32,60
1733,73,83
1734,65,37
1735,8,20
1736,82,32
1737,66,47
1738,98,92
1739,16,33
1740,68,63
1741,7,9
1742,76,7
1743,18,62
1744,77,84
1745,98,80
1746,69,75
1747,61,36
1748,39,8
1749,49,74
1750,85,17
1751,68,31
1752,75,63
1753,99,68
1754,76,71
1755,76,54
1756,52,64
1757,81,25
1758,13,10
1759,41,97
1760,37,76
1761,30,95
1762,36,34
1763,70,16
1764,51,17
1765,36,52
1766,80,23
1767,15,54
1768,89,51
1769,5,98
1770,85,83
1771,72,28
1772,89,88
1773,36,51
1774,15,7
1775,80,8
1776,15,1
1777,61,74
1778,15,17
1779,64,11
1780,64,90
1781,34,48
1782,85,66
1783,70,76
1784,77,4
1785,5,48
1786,31,37
1787,9,32
1788,22,17
1789,92,56
1790,32,93
1791,74,72
1792,77,59
1793,4,36
1794,50,5
1795,51,67
1796,39,37
1797,37,89
1798,96,34
1799,37,49
1800,9,23
1801,47,28
1802,78,90
1803,74,95
1804,80,94
1805,59,78
1806,80,3
1807,30,82
1808,61,64
1809,71,32
1810,54,18
1811,28,58
1812,79,26
1813,36,73
1814,14,32
1815,14,48
1816,42,1
1817,16,27
1818,47,74
1819,73,72
1820,88,94
1821,11,43
1822,36,73
1823,70,24
1824,20,95
1825,99,49
1826,21,5
1827,69,31
1828,95,46
1829,35,3
1830,62,45
1831,13,81
1832,47,90
1833,40,89
1834,18,95
1835,75,77
1836,51,19
1837,29,32
1838,88,95
1839,62,9
1840,7,42
1841,9,43
1842,35,27
1843,83,53
1844,1,6
1845,36,4
1846,19,55
1847,51,29
1848,37,18
1849,36,66
1850,64,51
1851,91,29
1852,21,84
1853,18,28
1854,91,68
1855,92,95
1856,52,28
1857,64,97
1858,76,12
1859,30,48
1860,61,28
1861,81,45
1862,78,90
1863,48,41
1864,55,42
1865,65,31
1866,78,45
1867,68,73
1868,59,80
1869,37,12
1870,87,13
1871,85,74
1872,77,64
1873,46,60
1874,70,8
1875,25,29
1876,17,63
1877,82,59
1878,76,87
1879,56,75
1880,83,6
1881,72,89
1882,72,43
1883,49,8
1884,76,48
1885,4,61
1886,91,87
1887,32,82
1888,59,57
1889,44,63
1890,74,26
1891,73,96
1892,82,91
1893,82,16
1894,73,24
1895,72,40
1896,48,37
1897,34,71
1898,21,46
1899,26,54
1900,86,85
1901,31,60
1902,73,40
1903,34,64
1904,47,87
1905,43,20
1906,88,86
1907,61,53
1908,37,85
1909,52,4
1910,7,64
1911,40,99
1912,20,45
1913,38,81
1914,36,45
1915,52,99
1916,77,45
1917,32,53
1918,79,80
1919,5,58
1920,52,10
1921,80,75
1922,65,59
1923,73,55
1924,10,55
1925,14,23
1926,54,26
1927,5,36
1928,52,69
1929,70,51
1930,82,52
1931,92,43
1932,61,90
1933,55,87
1934,62,52
1935,42,99
1936,43,36
1937,30,1
1938,31,8
1939,54,29
1940,21,28
1941,51,89
1942,81,95
1943,47,22
1944,25,70
1945,84,58
1946,45,70
1947,40,6
1948,7,80
1949,17,24
1950,84,96
1951,86,85
1952,92,83
1953,74,48
1954,78,73
1955,66,57
1956,96,8
1957,16,6
1958,59,55
1959,37,80
1960,32,45
1961,52,27
1962,91,57
1963,75,23
1964,89,4
1965,34,53
1966,28,30
1967,76,77
1968,18,53
1969,18,38
1970,65,89
1971,30,75
1972,20,18
1973,54,15
1974,20,3
1975,76,92
1976,86,71
1977,25,38
1978,78,99
1979,70,31
1980,59,23
1981,89,84
1982,65,33
1983,70,4
1984,41,11
1985,72,13
1986,95,92
1987,74,5
1988,76,92
1989,34,98
1990,44,48
1991,85,54
1992,35,55
1993,80,82
1994,18,99
1995,89,38
1996,74,98
1997,32,24
1998,84,33
1999,11,57
2000,78,8
2001,5,44
2002,13,73
2003,6,98
2004,73,51
2005,8,62
2006,69,82
2007,63,17
2008,88,60
2009,22,4
2010,10,68
2011,82,51
2012,28,94
2013,73,62
2014,9,54
2015,34,2
2016,64,81
2017,9,37
2018,77,91
2019,78,13
2020,14,41
2021,1,90
2022,21,76
2023,47,7
2024,5,72
2025,50,33
2026,35,61
2027,31,2
2028,88,79
2029,50,92
2030,7,12
2031,7,22
2032,30,68
2033,18,49
2034,15,32
2035,48,98
2036,62,68
2037,19,2
2038,29,22
2039,51,22
2040,52,71
2041,21,12
2042,32,4
2043,70,83
2044,80,44
2045,35,96
2046,55,59
2047,59,23
2048,72,9
2049,31,77
2050,41,34
2051,25,21
2052,1,74
2053,71,73
2054,83,67
2055,45,9
2056,84,60
2057,77,58
2058,66,23
2059,43,71
2060,63,66
2061,48,86
2062,95,98
2063,45,55
2064,42,39
2065,55,22
2066,65,83
2067,73,68
2068,6,5
2069,14,96
2070,68,36
2071,3,62
2072,55,87
2073,92,82
2074,76,30
2075,52,30
2076,5,48
2077,34,56
2078,15,89
2079,42,18
2080,75,64
2081,76,62
2082,79,10
2083,55,17
2084,84,98
2085,35,33
2086,56,85
2087,49,22
2088,91,7
2089,62,21
2090,77,2
2091,74,63
2092,52,56
2093,4,51
2094,21,26
2095,88,45
2096,47,32
2097,42,2
2098,37,62
2099,59,41
2100,68,56
2101,72,41
2102,51,17
2103,77,50
2104,91,18
2105,92,72
2106,21,49
2107,73,25
2108,15,74
2109,38,57
2110,41,52
2111,66,70
2112,85,36
2113,86,83
2114,63,22
2115,89,37
2116,64,54
2117,40,67
2118,51,43
2119,68,94
2120,73,71
2121,31,99
2122,79,87
2123,40,51
2124,54,38
2125,32,8
2126,92,41
2127,90,56
2128,18,52
2129,6,91
2130,40,93
2131,34,12
2132,20,47
2133,15,34
2134,9,3
2135,84,37
2136,36,27
2137,32,77
2138,21,78
2139,62,72
